X_um,Y_dev_um
2022.3152022315203,8.4721059972106
2022.3152022315203,11.261506276150628
2019.5258019525802,11.261506276150628
2019.5258019525802,14.050906555090657
2016.7364016736403,14.050906555090657
2016.7364016736403,16.840306834030685
2016.7364016736403,19.629707112970713
2013.9470013947002,19.629707112970713
2011.1576011157601,19.629707112970713
2011.1576011157601,22.419107391910742
2008.3682008368203,22.419107391910742
2008.3682008368203,25.208507670850768
2005.5788005578802,25.208507670850768
2005.5788005578802,27.997907949790797
2002.78940027894,27.997907949790797
2000.0,30.787308228730826
1997.2105997210601,30.787308228730826
1994.42119944212,30.787308228730826
1994.42119944212,33.57670850767085
1991.63179916318,33.57670850767085
1988.84239888424,33.57670850767085
1986.0529986053,33.57670850767085
1986.0529986053,36.36610878661088
1983.26359832636,36.36610878661088
1983.26359832636,39.15550906555091
1980.4741980474198,39.15550906555091
1977.68479776848,39.15550906555091
1974.8953974895398,39.15550906555091
1974.8953974895398,41.94490934449094
1972.1059972105998,41.94490934449094
1969.3165969316597,41.94490934449094
1966.5271966527198,44.73430962343097
1963.7377963737797,44.73430962343097
1960.9483960948396,44.73430962343097
1958.1589958158997,44.73430962343097
1955.3695955369597,44.73430962343097
1952.5801952580196,44.73430962343097
1949.7907949790795,44.73430962343097
1947.0013947001396,44.73430962343097
1944.2119944211995,44.73430962343097
1941.4225941422594,44.73430962343097
1938.6331938633195,44.73430962343097
1935.8437935843795,44.73430962343097
1933.0543933054394,41.94490934449094
1930.2649930264993,41.94490934449094
1924.6861924686193,41.94490934449094
1921.8967921896792,41.94490934449094
1919.1073919107394,39.15550906555091
1916.3179916317993,39.15550906555091
1913.5285913528592,39.15550906555091
1910.739191073919,36.36610878661088
1907.9497907949792,36.36610878661088
1905.1603905160391,33.57670850767085
1902.370990237099,33.57670850767085
1899.5815899581592,33.57670850767085
1896.792189679219,30.787308228730826
1894.002789400279,30.787308228730826
1894.002789400279,27.997907949790797
1891.2133891213389,27.997907949790797
1888.423988842399,27.997907949790797
1885.634588563459,27.997907949790797
1885.634588563459,25.208507670850768
1882.8451882845188,22.419107391910742
1880.055788005579,22.419107391910742
1877.2663877266389,19.629707112970713
1874.4769874476988,19.629707112970713
1871.6875871687587,19.629707112970713
1871.6875871687587,16.840306834030685
1868.8981868898188,16.840306834030685
1866.1087866108787,16.840306834030685
1863.3193863319386,16.840306834030685
1860.5299860529988,14.050906555090657
1857.7405857740587,14.050906555090657
1854.9511854951186,14.050906555090657
1854.9511854951186,11.261506276150628
1852.1617852161785,11.261506276150628
1849.3723849372386,11.261506276150628
1846.5829846582985,11.261506276150628
1841.0041841004186,11.261506276150628
1838.2147838214785,11.261506276150628
1832.6359832635983,11.261506276150628
1829.8465829846584,11.261506276150628
1827.0571827057183,11.261506276150628
1824.2677824267782,11.261506276150628
1821.4783821478384,11.261506276150628
1818.6889818688983,8.4721059972106
1815.8995815899582,8.4721059972106
1813.110181311018,8.4721059972106
1810.3207810320782,8.4721059972106
1807.5313807531381,8.4721059972106
1804.741980474198,8.4721059972106
1801.9525801952582,8.4721059972106
1799.163179916318,8.4721059972106
1796.373779637378,8.4721059972106
1793.584379358438,8.4721059972106
1790.794979079498,8.4721059972106
1790.794979079498,5.682705718270571
1788.005578800558,5.682705718270571
1785.2161785216178,5.682705718270571
1782.426778242678,5.682705718270571
1782.426778242678,2.893305439330544
1779.637377963738,0.10390516039051603
1776.8479776847978,0.10390516039051603
1776.8479776847978,-2.685495118549512
1774.0585774058577,-2.685495118549512
1774.0585774058577,-5.47489539748954
1771.2691771269178,-8.264295676429569
1768.4797768479777,-8.264295676429569
1765.6903765690377,-8.264295676429569
1762.9009762900978,-11.053695955369596
1760.1115760111577,-11.053695955369596
1757.3221757322176,-11.053695955369596
1754.5327754532775,-11.053695955369596
1751.7433751743376,-11.053695955369596
1748.9539748953976,-11.053695955369596
