X_(px),Y_deviation_(px)
2702.332,19.052
2703.332,19.052
2704.332,19.052
2705.332,19.052
2706.332,19.052
2707.332,19.052
2708.332,19.052
2709.332,19.052
2710.332,19.052
2711.332,19.052
2712.000,19.796
2712.000,20.796
2712.000,21.796
2712.000,22.796
2712.967,23.052
2713.967,23.052
2714.967,23.052
2715.967,23.052
2716.967,23.052
2717.967,23.052
2718.967,23.052
2719.967,23.052
2720.967,23.052
2721.967,23.052
2722.967,23.052
2723.967,23.052
2724.967,23.052
2725.967,23.052
2726.967,23.052
2727.967,23.052
2728.967,23.052
2729.967,23.052
2730.967,23.052
2731.967,23.052
2732.967,23.052
2733.967,23.052
2734.967,23.052
2735.967,23.052
2736.967,23.052
2737.967,23.052
2738.967,23.052
2739.967,23.052
2740.967,23.052
2741.967,23.052
2742.967,23.052
2743.967,23.052
2744.967,23.052
2745.967,23.052
2746.967,23.052
2747.967,23.052
2748.967,23.052
2749.967,23.052
2750.967,23.052
2751.967,23.052
2752.967,23.052
2753.967,23.052
2754.967,23.052
2755.967,23.052
2756.967,23.052
2757.967,23.052
2758.967,23.052
2759.967,23.052
2760.967,23.052
2761.967,23.052
2762.967,23.052
2763.967,23.052
2764.967,23.052
2765.967,23.052
2766.967,23.052
2767.967,23.052
2768.967,23.052
2769.967,23.052
2770.967,23.052
2771.967,23.052
2772.967,23.052
2773.967,23.052
2774.967,23.052
2775.967,23.052
2776.967,23.052
2777.967,23.052
2778.967,23.052
2779.967,23.052
2780.967,23.052
2781.967,23.052
2782.967,23.052
2783.967,23.052
2784.967,23.052
2785.967,23.052
2786.967,23.052
2787.967,23.052
2788.967,23.052
2789.967,23.052
2790.967,23.052
2791.967,23.052
2792.967,23.052
2793.967,23.052
2794.967,23.052
2795.967,23.052
2796.967,23.052
2797.967,23.052
2798.967,23.052
2799.967,23.052
2800.967,23.052
2801.967,23.052
2802.967,23.052
2803.967,23.052
2804.967,23.052
2805.967,23.052
2806.967,23.052
2807.967,23.052
2808.967,23.052
2809.967,23.052
2810.967,23.052
2811.967,23.052
2812.967,23.052
2813.967,23.052
2814.967,23.052
2815.967,23.052
2816.967,23.052
2817.967,23.052
2818.967,23.052
2819.967,23.052
2820.967,23.052
2821.967,23.052
2822.967,23.052
2823.967,23.052
2824.967,23.052
2825.967,23.052
2826.967,23.052
2827.967,23.052
2828.967,23.052
2829.967,23.052
2830.967,23.052
2831.967,23.052
2832.967,23.052
2833.967,23.052
2834.967,23.052
2835.967,23.052
2836.967,23.052
2837.967,23.052
2838.967,23.052
2839.967,23.052
2840.967,23.052
2841.967,23.052
2842.967,23.052
2843.967,23.052
2844.690,22.362
2845.397,21.654
2846.104,20.947
2846.812,20.240
2847.519,19.533
2848.395,19.052
2849.395,19.052
2850.395,19.052
2851.395,19.052
2852.395,19.052
2853.395,19.052
2854.395,19.052
2855.395,19.052
2856.395,19.052
2857.395,19.052
2858.395,19.052
2859.395,19.052
2860.395,19.052
2861.395,19.052
2862.395,19.052
2863.395,19.052
2864.395,19.052
2865.395,19.052
2866.395,19.052
2867.395,19.052
2868.395,19.052
2869.395,19.052
2870.395,19.052
2871.395,19.052
2872.000,19.848
2872.000,20.848
2872.000,21.848
2872.000,22.848
2872.979,23.052
2873.979,23.052
2874.979,23.052
2875.979,23.052
2876.697,23.748
2877.404,24.456
2878.111,25.163
2878.818,25.870
2879.525,26.577
2880.000,27.457
2880.000,28.457
2880.000,29.457
2880.000,30.457
2880.804,31.052
2881.804,31.052
2882.804,31.052
2883.804,31.052
2884.804,31.052
2885.804,31.052
2886.804,31.052
2887.804,31.052
2888.804,31.052
2889.804,31.052
2890.804,31.052
2891.804,31.052
2892.000,32.032
2892.000,33.032
2892.000,34.032
2892.000,35.032
2893.000,35.052
2894.000,35.052
2895.000,35.052
2896.000,35.052
2897.000,35.052
2898.000,35.052
2899.000,35.052
2900.000,35.052
2901.000,35.052
2902.000,35.052
2903.000,35.052
2904.000,35.052
2905.000,35.052
2906.000,35.052
2907.000,35.052
2908.000,35.052
2909.000,35.052
2910.000,35.052
2911.000,35.052
2912.000,35.052
2913.000,35.052
2914.000,35.052
2915.000,35.052
2916.000,35.052
2917.000,35.052
2918.000,35.052
2919.000,35.052
2920.000,35.052
2921.000,35.052
2922.000,35.052
2923.000,35.052
2924.000,35.052
2925.000,35.052
2926.000,35.052
2927.000,35.052
2928.000,35.052
2929.000,35.052
2930.000,35.052
2931.000,35.052
2932.000,35.052
2933.000,35.052
2934.000,35.052
2935.000,35.052
2936.000,35.052
2937.000,35.052
2938.000,35.052
2939.000,35.052
2940.000,35.052
2940.000,36.052
2940.000,37.052
2940.000,38.052
2940.000,39.052
2941.000,39.052
2942.000,39.052
2943.000,39.052
2944.000,39.052
2945.000,39.052
2946.000,39.052
2947.000,39.052
2948.000,39.052
2949.000,39.052
2950.000,39.052
2951.000,39.052
2952.000,39.052
2953.000,39.052
2954.000,39.052
2955.000,39.052
2956.000,39.052
2957.000,39.052
2958.000,39.052
2959.000,39.052
2960.000,39.052
2961.000,39.052
2962.000,39.052
2963.000,39.052
2964.000,39.052
2965.000,39.052
2966.000,39.052
2967.000,39.052
2968.000,39.052
2969.000,39.052
2970.000,39.052
2971.000,39.052
2972.000,39.052
2973.000,39.052
2974.000,39.052
2975.000,39.052
2976.000,39.052
2976.000,38.052
2976.000,37.052
2976.000,36.052
2976.000,35.052
2977.000,35.052
2978.000,35.052
2979.000,35.052
2980.000,35.052
2981.000,35.052
2982.000,35.052
2983.000,35.052
2984.000,35.052
2985.000,35.052
2986.000,35.052
2987.000,35.052
2988.000,35.052
2989.000,35.052
2990.000,35.052
2991.000,35.052
2992.000,35.052
2993.000,35.052
2994.000,35.052
2995.000,35.052
2996.000,35.052
2997.000,35.052
2998.000,35.052
2999.000,35.052
3000.000,35.052
3001.000,35.052
3002.000,35.052
3003.000,35.052
3004.000,35.052
3005.000,35.052
3006.000,35.052
3007.000,35.052
3008.000,35.052
3009.000,35.052
3010.000,35.052
3011.000,35.052
3012.000,35.052
3013.000,35.052
3014.000,35.052
3015.000,35.052
3016.000,35.052
3017.000,35.052
3018.000,35.052
3019.000,35.052
3020.000,35.052
3021.000,35.052
3022.000,35.052
3023.000,35.052
3024.000,35.052
3025.000,35.052
3026.000,35.052
3027.000,35.052
3028.000,35.052
3029.000,35.052
3030.000,35.052
3031.000,35.052
3032.000,35.052
3033.000,35.052
3034.000,35.052
3035.000,35.052
3036.000,35.052
3037.000,35.052
3038.000,35.052
3039.000,35.052
3040.000,35.052
3041.000,35.052
3042.000,35.052
3043.000,35.052
3044.000,35.052
3045.000,35.052
3046.000,35.052
3047.000,35.052
3048.000,35.052
