Reduc.:Si Powder-Reduc.,,Silicon,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
26.2999992370605,1238.83837890625,,,
26.3099994659424,1276.12316894531,,,
26.3199996948242,1315.05981445313,,,
26.3299999237061,1355.69543457031,,,
26.3400001525879,1398.07702636719,,,
26.3500003814697,1442.22814941406,,,
26.3600006103516,1488.07836914063,,,
26.3700008392334,1535.53369140625,,,
26.3799991607666,1584.50024414063,,,
26.3899993896484,1634.88427734375,,,
26.3999996185303,1686.59167480469,,,
26.4099998474121,1739.52868652344,,,
26.4200000762939,1793.60144042969,,,
26.4300003051758,1848.7158203125,,,
26.4400005340576,1904.77819824219,,,
26.4500007629395,1961.69445800781,,,
26.4599990844727,2019.37084960938,,,
26.4699993133545,2077.71337890625,,,
26.4799995422363,2136.62817382813,,,
26.4899997711182,2196.02124023438,,,
26.5,2255.798828125,,,
26.5100002288818,2315.86694335938,,,
26.5200004577637,2376.1318359375,,,
26.5300006866455,2436.49926757813,,,
26.5400009155273,2496.87573242188,,,
26.5499992370605,2557.16723632813,,,
26.5599994659424,2617.27954101563,,,
26.5699996948242,2677.119140625,,,
26.5799999237061,2736.59204101563,,,
26.5900001525879,2795.60424804688,,,
26.6000003814697,2854.06176757813,,,
26.6100006103516,2911.87109375,,,
26.6200008392334,2968.93798828125,,,
26.6299991607666,3025.16845703125,,,
26.6399993896484,3080.46899414063,,,
26.6499996185303,3134.74536132813,,,
26.6599998474121,3187.90380859375,,,
26.6700000762939,3239.85034179688,,,
26.6800003051758,3290.4912109375,,,
26.6900005340576,3339.73217773438,,,
26.7000007629395,3387.47998046875,,,
26.7099990844727,3433.64013671875,,,
26.7199993133545,3478.11889648438,,,
26.7299995422363,3520.822265625,,,
26.7399997711182,3561.65673828125,,,
26.75,3600.52783203125,,,
26.7600002288818,3637.34228515625,,,
26.7700004577637,3672.00561523438,,,
26.7800006866455,3704.42431640625,,,
26.7900009155273,3734.50439453125,,,
26.7999992370605,3762.15185546875,,,
26.8099994659424,3787.27294921875,,,
26.8199996948242,3809.7734375,,,
26.8299999237061,3829.55981445313,,,
26.8400001525879,3846.5888671875,,,
26.8500003814697,3861.02124023438,,,
26.8600006103516,3873.06884765625,,,
26.8700008392334,3882.94287109375,,,
26.8799991607666,3890.85473632813,,,
26.8899993896484,3897.0166015625,,,
26.8999996185303,3901.6396484375,,,
26.9099998474121,3904.93530273438,,,
26.9200000762939,3907.11547851563,,,
26.9300003051758,3908.3916015625,,,
26.9400005340576,3908.97534179688,,,
26.9500007629395,3909.07788085938,,,
26.9599990844727,3908.91137695313,,,
26.9699993133545,3908.68701171875,,,
26.9799995422363,3908.61645507813,,,
26.9899997711182,3908.9111328125,,,
27,3909.78271484375,,,
27.0100002288818,3911.44311523438,,,
27.0200004577637,3914.10327148438,,,
27.0300006866455,3917.97509765625,,,
27.0400009155273,3923.27026367188,,,
27.0499992370605,3930.2001953125,,,
27.0599994659424,3938.97631835938,,,
27.0699996948242,3949.810546875,,,
27.0799999237061,3962.9140625,,,
27.0900001525879,3978.49877929688,,,
27.1000003814697,3996.77612304688,,,
27.1100006103516,4017.95751953125,,,
27.1200008392334,4042.2548828125,,,
27.1299991607666,4069.87939453125,,,
27.1399993896484,4101.04296875,,,
27.1499996185303,4136.33740234375,,,
27.1599998474121,4178.177734375,,,
27.1700000762939,4228.52197265625,,,
27.1800003051758,4288.18212890625,,,
27.1900005340576,4357.03466796875,,,
27.2000007629395,4434.22216796875,,,
27.2099990844727,4518.33935546875,,,
27.2199993133545,4607.61279296875,,,
27.2299995422363,4700.06787109375,,,
27.2399997711182,4793.68359375,,,
27.25,4886.54296875,,,
27.2600002288818,4976.96435546875,,,
27.2700004577637,5063.62841796875,,,
27.2800006866455,5145.69140625,,,
27.2900009155273,5222.890625,,,
27.2999992370605,5295.6337890625,,,
27.3099994659424,5365.0849609375,,,
27.3199996948242,5433.23388671875,,,
27.3299999237061,5502.9580078125,,,
27.3400001525879,5576.20458984375,,,
27.3500003814697,5652.88232421875,,,
27.3600006103516,5733.5068359375,,,
27.3700008392334,5818.5947265625,,,
27.3799991607666,5908.66015625,,,
27.3899993896484,6004.22021484375,,,
27.3999996185303,6105.78955078125,,,
27.4099998474121,6213.884765625,,,
27.4200000762939,6329.0205078125,,,
27.4300003051758,6451.71337890625,,,
27.4400005340576,6582.478515625,,,
27.4500007629395,6721.83154296875,,,
27.4599990844727,6870.28857421875,,,
27.4699993133545,7028.365234375,,,
27.4799995422363,7196.57666015625,,,
27.4899997711182,7375.43896484375,,,
27.5,7565.4677734375,,,
27.5100002288818,7767.1787109375,,,
27.5200004577637,7981.087890625,,,
27.5300006866455,8207.7099609375,,,
27.5400009155273,8447.5615234375,,,
27.5499992370605,8701.158203125,,,
27.5599994659424,8969.0146484375,,,
27.5699996948242,9251.6484375,,,
27.5799999237061,9549.5732421875,,,
27.5900001525879,9863.3056640625,,,
27.6000003814697,10193.3623046875,,,
27.6100006103516,10540.2568359375,,,
27.6200008392334,10904.5068359375,,,
27.6299991607666,11286.6259765625,,,
27.6399993896484,11687.1318359375,,,
27.6499996185303,12106.5400390625,,,
27.6599998474121,12545.3642578125,,,
27.6700000762939,13004.1220703125,,,
27.6800003051758,13483.3291015625,,,
27.6900005340576,13983.5,,,
27.7000007629395,14505.3681640625,,,
27.7099990844727,15050.533203125,,,
27.7199993133545,15620.8125,,,
27.7299995422363,16218.0234375,,,
27.7399997711182,16843.984375,,,
27.75,17500.509765625,,,
27.7600002288818,18189.41796875,,,
27.7700004577637,18912.529296875,,,
27.7800006866455,19671.65625,,,
27.7900009155273,20468.6171875,,,
27.7999992370605,21305.232421875,,,
27.8099994659424,22183.314453125,,,
27.8199996948242,23104.685546875,,,
27.8299999237061,24071.158203125,,,
27.8400001525879,25084.552734375,,,
27.8500003814697,26146.68359375,,,
27.8600006103516,27259.37109375,,,
27.8700008392334,28424.4296875,,,
27.8799991607666,29643.6796875,,,
27.8899993896484,30918.935546875,,,
27.8999996185303,32252.015625,,,
27.9099998474121,33644.734375,,,
27.9200000762939,35100.72265625,,,
27.9300003051758,36630.83984375,,,
27.9400005340576,38247.75,,,
27.9500007629395,39964.12109375,,,
27.9599990844727,41792.62890625,,,
27.9699993133545,43745.9375,,,
27.9799995422363,45836.7109375,,,
27.9899997711182,48077.62890625,,,
28,50481.34765625,,,
28.0100002288818,53060.54296875,,,
28.0200004577637,55827.8828125,,,
28.0300006866455,58796.03515625,,,
28.0400009155273,61977.66796875,,,
28.0499992370605,65385.44921875,,,
28.0599994659424,69032.046875,,,
28.0699996948242,72927.2890625,,,
28.0799999237061,77069.6328125,,,
28.0900001525879,81454.671875,,,
28.1000003814697,86078.03125,,,
28.1100006103516,90935.3125,,,
28.1200008392334,96022.1328125,,,
28.1299991607666,101334.09375,,,
28.1399993896484,106866.8125,,,
28.1499996185303,112615.890625,,,
28.1599998474121,118576.9453125,,,
28.1700000762939,124746.6015625,,,
28.1800003051758,131125.5625,,,
28.1900005340576,137715.5625,,,
28.2000007629395,144518.3125,,,
28.2099990844727,151535.546875,,,
28.2199993133545,158768.96875,,,
28.2299995422363,166220.328125,,,
28.2399997711182,173891.34375,,,
28.25,181762.171875,,,
28.2600002288818,189726.734375,,,
28.2700004577637,197657.359375,,,
28.2800006866455,205426.421875,,,
28.2900009155273,212906.28125,,,
28.2999992370605,219969.265625,,,
28.3099994659424,226487.75,,,
28.3199996948242,232334.0625,,,
28.3299999237061,237364.9375,,,
28.3400001525879,241374.546875,,,
28.3500003814697,244141.453125,,,
28.3600006103516,245444.171875,,,
28.3700008392334,245061.28125,,,
28.3799991607666,242771.296875,,,
28.3899993896484,238352.765625,,,
28.3999996185303,231584.25,,,
28.4099998474121,222367.78125,,,
28.4200000762939,211099.390625,,,
28.4300003051758,198298.609375,,,
28.4400005340576,184484.9375,,,
28.4500007629395,170177.921875,,,
28.4599990844727,155897.09375,,,
28.4699993133545,142161.953125,,,
28.4799995422363,129492.0546875,,,
28.4899997711182,118293.703125,,,
28.5,108520.4609375,,,
28.5100002288818,100012.671875,,,
28.5200004577637,92610.703125,,,
28.5300006866455,86154.8984375,,,
28.5400009155273,80485.6171875,,,
28.5499992370605,75443.2109375,,,
28.5599994659424,70868.0390625,,,
28.5699996948242,66624.546875,,,
28.5799999237061,62673.62109375,,,
28.5900001525879,59000.234375,,,
28.6000003814697,55589.36328125,,,
28.6100006103516,52425.98828125,,,
28.6200008392334,49495.08203125,,,
28.6299991607666,46781.625,,,
28.6399993896484,44270.59765625,,,
28.6499996185303,41947.4140625,,,
28.6599998474121,39799.27734375,,,
28.6700000762939,37813.82421875,,,
28.6800003051758,35978.703125,,,
28.6900005340576,34281.5546875,,,
28.7000007629395,32710.015625,,,
28.7099990844727,31251.73046875,,,
28.7199993133545,29894.341796875,,,
28.7299995422363,28625.4921875,,,
28.7399997711182,27432.822265625,,,
28.75,26303.97265625,,,
28.7600002288818,25228.31640625,,,
28.7700004577637,24202.15625,,,
28.7800006866455,23223.521484375,,,
28.7900009155273,22290.443359375,,,
28.7999992370605,21400.951171875,,,
28.8099994659424,20553.080078125,,,
28.8199996948242,19744.857421875,,,
28.8299999237061,18974.31640625,,,
28.8400001525879,18239.486328125,,,
28.8500003814697,17538.400390625,,,
28.8600006103516,16869.08984375,,,
28.8700008392334,16229.583984375,,,
28.8799991607666,15617.9150390625,,,
28.8899993896484,15032.1142578125,,,
28.8999996185303,14470.4111328125,,,
28.9099998474121,13931.8330078125,,,
28.9200000762939,13415.603515625,,,
28.9300003051758,12920.9501953125,,,
28.9400005340576,12447.0966796875,,,
28.9500007629395,11993.2705078125,,,
28.9599990844727,11558.6943359375,,,
28.9699993133545,11142.595703125,,,
28.9799995422363,10744.19921875,,,
28.9899997711182,10362.73046875,,,
29,9997.4140625,,,
29.0100002288818,9647.4765625,,,
29.0200004577637,9312.142578125,,,
29.0300006866455,8990.638671875,,,
29.0400009155273,8682.1884765625,,,
29.0499992370605,8386.0185546875,,,
29.0599994659424,8101.3544921875,,,
29.0699996948242,7827.4208984375,,,
29.0799999237061,7563.44384765625,,,
29.0900001525879,7308.6484375,,,
29.1000003814697,7062.259765625,,,
29.1100006103516,6823.6005859375,,,
29.1200008392334,6592.3798828125,,,
29.1299991607666,6368.4033203125,,,
29.1399993896484,6151.4775390625,,,
29.1499996185303,5941.40869140625,,,
29.1599998474121,5738.001953125,,,
29.1700000762939,5535.87744140625,,,
29.1800003051758,5332.86572265625,,,
29.1900005340576,5132.85400390625,,,
29.2000007629395,4938.8369140625,,,
29.2099990844727,4753.01953125,,,
29.2199993133545,4576.9169921875,,,
29.2299995422363,4411.44287109375,,,
29.2399997711182,4256.9990234375,,,
29.25,4113.548828125,,,
29.2600002288818,3980.69287109375,,,
29.2700004577637,3857.73217773438,,,
29.2800006866455,3743.72827148438,,,
29.2900009155273,3637.55493164063,,,
29.2999992370605,3537.9443359375,,,
29.3099994659424,3443.52709960938,,,
29.3199996948242,3352.86376953125,,,
29.3299999237061,3264.47241210938,,,
29.3400001525879,3176.84814453125,,,
29.3500003814697,3088.4765625,,,
29.3600006103516,2999.81494140625,,,
29.3700008392334,2912.326171875,,,
29.3799991607666,2826.001953125,,,
29.3899993896484,2740.83422851563,,,
29.3999996185303,2656.81494140625,,,
29.4099998474121,2573.93579101563,,,
29.4200000762939,2492.18872070313,,,
29.4300003051758,2411.5654296875,,,
29.4400005340576,2332.05810546875,,,
29.4500007629395,2253.658203125,,,
29.4599990844727,2176.35766601563,,,
29.4699993133545,2100.1484375,,,
29.4799995422363,2025.02221679688,,,
29.4899997711182,1950.97106933594,,,
29.5,1877.98657226563,,,
29.5100002288818,1806.06079101563,,,
29.5200004577637,1735.18530273438,,,
29.5300006866455,1665.35229492188,,,
29.5400009155273,1596.55334472656,,,
29.5499992370605,1528.7802734375,,,
29.5599994659424,1462.02514648438,,,
29.5699996948242,1396.27966308594,,,
29.5799999237061,1331.53564453125,,,
29.5900001525879,1267.78503417969,,,
29.6000003814697,1205.01953125,,,
29.6100006103516,1143.23107910156,,,
29.6200008392334,1082.41137695313,,,
29.6299991607666,1022.55255126953,,,
29.6399993896484,963.646179199219,,,
29.6499996185303,905.684204101563,,,
29.6599998474121,848.658508300781,,,
29.6700000762939,792.560852050781,,,
29.6800003051758,737.383056640625,,,
29.6900005340576,683.117065429688,,,
29.7000007629395,629.754638671875,,,
29.7099990844727,577.287658691406,,,
29.7199993133545,525.707946777344,,,
29.7299995422363,475.007354736328,,,
29.7399997711182,425.177703857422,,,
29.75,376.210876464844,,,
29.7600002288818,328.098663330078,,,
29.7700004577637,280.832946777344,,,
29.7800006866455,234.405532836914,,,
29.7900009155273,188.808288574219,,,
29.7999992370605,144.03303527832,,,
29.8099994659424,100.071632385254,,,
29.8199996948242,56.9159164428711,,,
29.8299999237061,14.5577211380005,,,
29.8400001525879,-27.0111064910889,,,
29.8500003814697,-67.7987289428711,,,
29.8600006103516,-107.813301086426,,,
29.8700008392334,-147.06298828125,,,
29.8799991607666,-185.555938720703,,,
29.8899993896484,-223.300323486328,,,
29.8999996185303,-260.304290771484,,,
29.9099998474121,-296.576019287109,,,
29.9200000762939,-332.123626708984,,,
29.9300003051758,-366.955322265625,,,
29.9400005340576,-401.079254150391,,,
29.9500007629395,-434.503540039063,,,
29.9599990844727,-467.236389160156,,,
29.9699993133545,-499.285919189453,,,
29.9799995422363,-530.660339355469,,,
29.9899997711182,-561.367736816406,,,
30,-591.416320800781,,,
30.0100002288818,-620.814270019531,,,
30.0200004577637,-649.569702148438,,,
30.0300006866455,-677.690795898438,,,
30.0400009155273,-705.185668945313,,,
30.0499992370605,-732.062561035156,,,
30.0599994659424,-758.329528808594,,,
30.0699996948242,-783.994812011719,,,
30.0799999237061,-809.066589355469,,,
30.0900001525879,-833.552917480469,,,
30.1000003814697,-857.462036132813,,,
30.1100006103516,-880.802062988281,,,
30.1200008392334,-903.581176757813,,,
30.1299991607666,-925.807556152344,,,
30.1399993896484,-947.489379882813,,,
30.1499996185303,-968.634704589844,,,
30.1599998474121,-989.251770019531,,,
30.1700000762939,-1009.34869384766,,,
30.1800003051758,-1028.93371582031,,,
30.1900005340576,-1048.01489257813,,,
30.2000007629395,-1066.60034179688,,,
30.2099990844727,-1084.69848632813,,,
30.2199993133545,-1102.31713867188,,,
30.2299995422363,-1119.46472167969,,,
30.2399997711182,-1136.14929199219,,,
30.25,-1152.37902832031,,,
30.2600002288818,-1168.16198730469,,,
30.2700004577637,-1183.50646972656,,,
30.2800006866455,-1198.42065429688,,,
30.2900009155273,-1212.91247558594,,,
30.2999992370605,-1226.99035644531,,,
30.3099994659424,-1240.66235351563,,,
30.3199996948242,-1253.9365234375,,,
30.3299999237061,-1266.82116699219,,,
30.3400001525879,-1279.32446289063,,,
30.3500003814697,-1291.45446777344,,,
30.3600006103516,-1303.21923828125,,,
30.3700008392334,-1314.62719726563,,,
30.3799991607666,-1325.68640136719,,,
30.3899993896484,-1336.40490722656,,,
30.3999996185303,-1346.791015625,,,
30.4099998474121,-1356.85278320313,,,
30.4200000762939,-1366.59838867188,,,
30.4300003051758,-1376.03601074219,,,
30.4400005340576,-1385.173828125,,,
30.4500007629395,-1394.01989746094,,,
30.4599990844727,-1402.58251953125,,,
30.4699993133545,-1410.86987304688,,,
30.4799995422363,-1418.88989257813,,,
30.4899997711182,-1426.65100097656,,,
30.5,-1434.1611328125,,,
30.5100002288818,-1441.42858886719,,,
30.5200004577637,-1448.46154785156,,,
30.5300006866455,-1455.26806640625,,,
30.5400009155273,-1461.85632324219,,,
30.5499992370605,-1468.23449707031,,,
30.5599994659424,-1474.41076660156,,,
30.5699996948242,-1480.39331054688,,,
30.5799999237061,-1486.19018554688,,,
30.5900001525879,-1491.80969238281,,,
30.6000003814697,-1497.25988769531,,,
30.6100006103516,-1502.54895019531,,,
30.6200008392334,-1507.68505859375,,,
30.6299991607666,-1512.67626953125,,,
30.6399993896484,-1517.53100585938,,,
30.6499996185303,-1522.25708007813,,,
30.6599998474121,-1526.86291503906,,,
30.6700000762939,-1531.35656738281,,,
30.6800003051758,-1535.74621582031,,,
30.6900005340576,-1540.0400390625,,,
30.7000007629395,-1544.24609375,,,
30.7099990844727,-1548.37268066406,,,
30.7199993133545,-1552.42785644531,,,
30.7299995422363,-1556.41979980469,,,
30.7399997711182,-1560.35668945313,,,
30.75,-1564.24670410156,,,
30.7600002288818,-1568.09802246094,,,
30.7700004577637,-1571.91870117188,,,
30.7800006866455,-1575.71691894531,,,
30.7900009155273,-1579.5009765625,,,
30.7999992370605,-1583.27893066406,,,
30.8099994659424,-1587.05883789063,,,
30.8199996948242,-1590.84899902344,,,
30.8299999237061,-1594.65759277344,,,
30.8400001525879,-1598.49267578125,,,
30.8500003814697,-1602.36242675781,,,
30.8600006103516,-1606.27502441406,,,
30.8700008392334,-1610.23864746094,,,
30.8799991607666,-1614.26135253906,,,
30.8899993896484,-1618.3515625,,,
30.8999996185303,-1622.51708984375,,,
30.9099998474121,-1626.76635742188,,,
30.9200000762939,-1631.107421875,,,
30.9300003051758,-1635.54846191406,,,
30.9400005340576,-1640.09753417969,,,
30.9500007629395,-1644.76293945313,,,
30.9599990844727,-1649.55285644531,,,
30.9699993133545,-1654.47534179688,,,
30.9799995422363,-1659.53845214844,,,
30.9899997711182,-1664.75061035156,,,
31,-1670.11987304688,,,
31.0100002288818,-1675.654296875,,,
31.0200004577637,-1681.36206054688,,,
31.0300006866455,-1687.25146484375,,,
31.0400009155273,-1693.33056640625,,,
31.0499992370605,-1699.60754394531,,,
31.0599994659424,-1706.09057617188,,,
31.0699996948242,-1712.78771972656,,,
31.0799999237061,-1719.70727539063,,,
31.0900001525879,-1726.85729980469,,,
31.1000003814697,-1734.24597167969,,,
31.1100006103516,-1741.88146972656,,,
31.1200008392334,-1749.77197265625,,,
31.1299991607666,-1757.92565917969,,,
31.1399993896484,-1766.3505859375,,,
31.1499996185303,-1775.05505371094,,,
31.1599998474121,-1784.04699707031,,,
31.1700000762939,-1793.33483886719,,,
31.1800003051758,-1802.92651367188,,,
31.1900005340576,-1811.85632324219,,,
31.2000007629395,-1819.26000976563,,,
31.2099990844727,-1825.26782226563,,,
31.2199993133545,-1829.97546386719,,,
31.2299995422363,-1833.45385742188,,,
31.2399997711182,-1835.75817871094,,,
31.25,-1836.93737792969,,,
31.2600002288818,-1837.04455566406,,,
31.2700004577637,-1836.14636230469,,,
31.2800006866455,-1834.33386230469,,,
31.2900009155273,-1831.73229980469,,,
31.2999992370605,-1828.51245117188,,,
31.3099994659424,-1824.9013671875,,,
31.3199996948242,-1821.193359375,,,
31.3299999237061,-1817.76123046875,,,
31.3400001525879,-1815.06823730469,,,
31.3500003814697,-1813.67956542969,,,
31.3600006103516,-1814.27478027344,,,
31.3700008392334,-1817.65905761719,,,
31.3799991607666,-1822.63928222656,,,
31.3899993896484,-1827.41796875,,,
31.3999996185303,-1831.99719238281,,,
31.4099998474121,-1836.37878417969,,,
31.4200000762939,-1840.56481933594,,,
31.4300003051758,-1844.55725097656,,,
31.4400005340576,-1848.35791015625,,,
31.4500007629395,-1851.96875,,,
31.4599990844727,-1855.39184570313,,,
31.4699993133545,-1858.62902832031,,,
31.4799995422363,-1861.68237304688,,,
31.4899997711182,-1864.55358886719,,,
31.5,-1867.24487304688,,,
31.5100002288818,-1869.75793457031,,,
31.5200004577637,-1872.09497070313,,,
31.5300006866455,-1874.25769042969,,,
31.5400009155273,-1876.24829101563,,,
31.5499992370605,-1878.06848144531,,,
31.5599994659424,-1879.72033691406,,,
31.5699996948242,-1881.20581054688,,,
31.5799999237061,-1882.52673339844,,,
31.5900001525879,-1883.68518066406,,,
31.6000003814697,-1884.68310546875,,,
31.6100006103516,-1885.52233886719,,,
31.6200008392334,-1886.20495605469,,,
31.6299991607666,-1886.73278808594,,,
31.6399993896484,-1887.10778808594,,,
31.6499996185303,-1887.33190917969,,,
31.6599998474121,-1887.4072265625,,,
31.6700000762939,-1887.33557128906,,,
31.6800003051758,-1887.11889648438,,,
31.6900005340576,-1886.75915527344,,,
31.7000007629395,-1886.25830078125,,,
31.7099990844727,-1885.61828613281,,,
31.7199993133545,-1884.84106445313,,,
31.7299995422363,-1883.92858886719,,,
31.7399997711182,-1882.8828125,,,
31.75,-1881.70556640625,,,
31.7600002288818,-1880.39892578125,,,
31.7700004577637,-1878.96472167969,,,
31.7800006866455,-1877.40502929688,,,
31.7900009155273,-1875.72180175781,,,
31.7999992370605,-1873.91687011719,,,
31.8099994659424,-1871.9921875,,,
31.8199996948242,-1869.94982910156,,,
31.8299999237061,-1867.79162597656,,,
31.8400001525879,-1865.51953125,,,
31.8500003814697,-1863.13549804688,,,
31.8600006103516,-1860.6416015625,,,
31.8700008392334,-1858.03955078125,,,
31.8799991607666,-1855.33154296875,,,
31.8899993896484,-1852.51928710938,,,
31.8999996185303,-1849.60485839844,,,
31.9099998474121,-1846.59020996094,,,
31.9200000762939,-1843.47729492188,,,
31.9300003051758,-1840.26806640625,,,
31.9400005340576,-1836.96435546875,,,
31.9500007629395,-1833.56823730469,,,
31.9599990844727,-1830.08154296875,,,
31.9699993133545,-1826.50634765625,,,
31.9799995422363,-1822.84448242188,,,
31.9899997711182,-1819.09802246094,,,
32,-1815.26879882813,,,
32.0099983215332,-1811.35876464844,,,
32.0200004577637,-1807.36987304688,,,
32.0299987792969,-1803.30419921875,,,
32.0400009155273,-1799.16357421875,,,
32.0499992370605,-1794.94982910156,,,
32.060001373291,-1790.66516113281,,,
32.0699996948242,-1786.31140136719,,,
32.0800018310547,-1781.89038085938,,,
32.0900001525879,-1777.404296875,,,
32.0999984741211,-1772.85485839844,,,
32.1100006103516,-1768.24401855469,,,
32.1199989318848,-1763.57397460938,,,
32.1300010681152,-1758.84643554688,,,
32.1399993896484,-1754.06335449219,,,
32.1500015258789,-1749.22680664063,,,
32.1599998474121,-1744.33874511719,,,
32.1699981689453,-1739.40100097656,,,
32.1800003051758,-1734.41552734375,,,
32.189998626709,-1729.38427734375,,,
32.2000007629395,-1724.30932617188,,,
32.2099990844727,-1719.19250488281,,,
32.2200012207031,-1714.03564453125,,,
32.2299995422363,-1708.84094238281,,,
32.2400016784668,-1703.61022949219,,,
32.25,-1698.34545898438,,,
32.2599983215332,-1693.04858398438,,,
32.2700004577637,-1687.72143554688,,,
32.2799987792969,-1682.36608886719,,,
32.2900009155273,-1676.98449707031,,,
32.2999992370605,-1671.57861328125,,,
32.310001373291,-1666.15026855469,,,
32.3199996948242,-1660.70141601563,,,
32.3300018310547,-1655.23413085938,,,
32.3400001525879,-1649.75036621094,,,
32.3499984741211,-1644.251953125,,,
32.3600006103516,-1638.74084472656,,,
32.3699989318848,-1633.21911621094,,,
32.3800010681152,-1627.6884765625,,,
32.3899993896484,-1622.15112304688,,,
32.4000015258789,-1616.60888671875,,,
32.4099998474121,-1611.06372070313,,,
32.4199981689453,-1605.517578125,,,
32.4300003051758,-1599.97229003906,,,
32.439998626709,-1594.43005371094,,,
32.4500007629395,-1588.892578125,,,
32.4599990844727,-1583.36206054688,,,
32.4700012207031,-1577.84020996094,,,
32.4799995422363,-1572.32897949219,,,
32.4900016784668,-1566.83044433594,,,
32.5,-1561.34655761719,,,
32.5099983215332,-1555.87915039063,,,
32.5200004577637,-1550.43017578125,,,
32.5299987792969,-1545.00170898438,,,
32.5400009155273,-1539.59558105469,,,
32.5499992370605,-1534.2138671875,,,
32.560001373291,-1528.85827636719,,,
32.5699996948242,-1523.53100585938,,,
32.5800018310547,-1518.23388671875,,,
32.5900001525879,-1512.96887207031,,,
32.5999984741211,-1507.73779296875,,,
32.6100006103516,-1502.54284667969,,,
32.6199989318848,-1497.38586425781,,,
32.6300010681152,-1492.26867675781,,,
32.6399993896484,-1487.193359375,,,
32.6500015258789,-1482.16186523438,,,
32.6599998474121,-1477.17602539063,,,
32.6699981689453,-1472.23791503906,,,
32.6800003051758,-1467.34948730469,,,
32.689998626709,-1462.51257324219,,,
32.7000007629395,-1457.72912597656,,,
32.7099990844727,-1453.00122070313,,,
32.7200012207031,-1448.33068847656,,,
32.7299995422363,-1443.71948242188,,,
32.7400016784668,-1439.16955566406,,,
32.75,-1434.68298339844,,,
32.7599983215332,-1430.26147460938,,,
32.7700004577637,-1425.9072265625,,,
32.7799987792969,-1421.6220703125,,,
32.7900009155273,-1417.40783691406,,,
32.7999992370605,-1413.2666015625,,,
32.810001373291,-1409.20043945313,,,
32.8199996948242,-1405.2109375,,,
32.8300018310547,-1401.30041503906,,,
32.8400001525879,-1397.47058105469,,,
32.8499984741211,-1393.72351074219,,,
32.8600006103516,-1390.06103515625,,,
32.8699989318848,-1386.48522949219,,,
32.8800010681152,-1382.99792480469,,,
32.8899993896484,-1379.60107421875,,,
32.9000015258789,-1376.29675292969,,,
32.9099998474121,-1373.08679199219,,,
32.9199981689453,-1369.97314453125,,,
32.9300003051758,-1366.95776367188,,,
32.939998626709,-1364.04272460938,,,
32.9500007629395,-1361.22973632813,,,
32.9599990844727,-1358.52087402344,,,
32.9700012207031,-1355.91809082031,,,
32.9799995422363,-1353.42333984375,,,
32.9900016784668,-1351.03857421875,,,
33,-1348.76574707031,,,
33.0099983215332,-1346.60668945313,,,
33.0200004577637,-1344.5634765625,,,
33.0299987792969,-1342.63793945313,,,
33.0400009155273,-1340.83215332031,,,
33.0499992370605,-1339.14794921875,,,
33.060001373291,-1337.58740234375,,,
33.0699996948242,-1336.15234375,,,
33.0800018310547,-1334.8447265625,,,
33.0900001525879,-1333.66662597656,,,
33.0999984741211,-1332.61975097656,,,
33.1100006103516,-1331.70629882813,,,
33.1199989318848,-1330.92810058594,,,
33.1300010681152,-1330.287109375,,,
33.1399993896484,-1329.78527832031,,,
33.1500015258789,-1329.42456054688,,,
33.1599998474121,-1329.20678710938,,,
33.1699981689453,-1329.13415527344,,,
33.1800003051758,-1329.20837402344,,,
33.189998626709,-1329.43139648438,,,
33.2000007629395,-1329.80541992188,,,
33.2099990844727,-1329.92053222656,,,
33.2200012207031,-1329.3759765625,,,
33.2299995422363,-1328.1806640625,,,
33.2400016784668,-1326.33850097656,,,
33.25,-1323.85229492188,,,
33.2599983215332,-1320.72668457031,,,
33.2700004577637,-1316.97302246094,,,
33.2799987792969,-1312.61218261719,,,
33.2900009155273,-1307.67895507813,,,
33.2999992370605,-1302.22607421875,,,
33.310001373291,-1296.32775878906,,,
33.3199996948242,-1290.08410644531,,,
33.3300018310547,-1283.62475585938,,,
33.3400001525879,-1277.11340332031,,,
33.3499984741211,-1270.75170898438,,,
33.3600006103516,-1264.78369140625,,,
33.3699989318848,-1259.49963378906,,,
33.3800010681152,-1255.24060058594,,,
33.3899993896484,-1252.40283203125,,,
33.4000015258789,-1250.39660644531,,,
33.4099998474121,-1248.33874511719,,,
33.4199981689453,-1246.22985839844,,,
33.4300003051758,-1244.07067871094,,,
33.439998626709,-1241.86169433594,,,
33.4500007629395,-1239.603515625,,,
33.4599990844727,-1237.296875,,,
33.4700012207031,-1234.94226074219,,,
33.4799995422363,-1232.54028320313,,,
33.4900016784668,-1230.09167480469,,,
33.5,-1227.59692382813,,,
33.5099983215332,-1225.05651855469,,,
33.5200004577637,-1222.47131347656,,,
33.5299987792969,-1219.841796875,,,
33.5400009155273,-1217.16857910156,,,
33.5499992370605,-1214.45227050781,,,
33.560001373291,-1211.69348144531,,,
33.5699996948242,-1208.89294433594,,,
33.5800018310547,-1206.05090332031,,,
33.5900001525879,-1203.16833496094,,,
33.5999984741211,-1200.24572753906,,,
33.6100006103516,-1197.28369140625,,,
33.6199989318848,-1194.28271484375,,,
33.6300010681152,-1191.24353027344,,,
33.6399993896484,-1188.16674804688,,,
33.6500015258789,-1185.05297851563,,,
