Reduc.:Test_Brass-Reduc.,,Cu Zn,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
4.46000003814697,299.817047119141,,,
4.46999979019165,297.885131835938,,,
4.48000001907349,295.92431640625,,,
4.48999977111816,293.934997558594,,,
4.5,291.917633056641,,,
4.51000022888184,289.87255859375,,,
4.51999998092651,287.800231933594,,,
4.53000020980835,285.701049804688,,,
4.53999996185303,283.575378417969,,,
4.55000019073486,281.423675537109,,,
4.55999994277954,279.246307373047,,,
4.57000017166138,277.043670654297,,,
4.57999992370605,274.816192626953,,,
4.59000015258789,272.564300537109,,,
4.59999990463257,270.288330078125,,,
4.6100001335144,267.988739013672,,,
4.61999988555908,265.665924072266,,,
4.63000011444092,263.3203125,,,
4.6399998664856,260.952239990234,,,
4.65000009536743,258.562164306641,,,
4.65999984741211,256.150482177734,,,
4.67000007629395,253.717590332031,,,
4.67999982833862,251.263885498047,,,
4.69000005722046,248.789779663086,,,
4.69999980926514,246.295684814453,,,
4.71000003814697,243.782012939453,,,
4.71999979019165,241.249130249023,,,
4.73000001907349,238.697479248047,,,
4.73999977111816,236.12744140625,,,
4.75,233.539443969727,,,
4.76000022888184,230.933868408203,,,
4.76999998092651,228.311126708984,,,
4.78000020980835,225.671615600586,,,
4.78999996185303,223.015747070313,,,
4.80000019073486,220.343933105469,,,
4.80999994277954,217.65657043457,,,
4.82000017166138,214.954071044922,,,
4.82999992370605,212.23681640625,,,
4.84000015258789,209.505233764648,,,
4.84999990463257,206.759719848633,,,
4.8600001335144,204.000686645508,,,
4.86999988555908,201.228515625,,,
4.88000011444092,198.443634033203,,,
4.8899998664856,195.646423339844,,,
4.90000009536743,192.837310791016,,,
4.90999984741211,190.016708374023,,,
4.92000007629395,187.184982299805,,,
4.92999982833862,184.342559814453,,,
4.94000005722046,181.489852905273,,,
4.94999980926514,178.627258300781,,,
4.96000003814697,175.755172729492,,,
4.96999979019165,172.874008178711,,,
4.98000001907349,169.984161376953,,,
4.98999977111816,167.086044311523,,,
5,164.180068969727,,,
5.01000022888184,161.266616821289,,,
5.01999998092651,158.346115112305,,,
