Cu_50% CW{1},
2θ - °,Intensity - cps
21.4799995422363,23333.333984375
21.4899997711182,22383.333984375
21.5,22566.666015625
21.5100002288818,22400
21.5200004577637,21900
21.5300006866455,21983.333984375
21.5400009155273,22300
21.5499992370605,23066.666015625
21.5599994659424,23016.666015625
21.5699996948242,22600
21.5799999237061,22833.333984375
21.5900001525879,22916.666015625
21.6000003814697,22316.666015625
21.6100006103516,22833.333984375
21.6200008392334,23533.333984375
21.6299991607666,23166.666015625
21.6399993896484,22550
21.6499996185303,23200
21.6599998474121,23283.333984375
21.6700000762939,23283.333984375
21.6800003051758,23533.333984375
21.6900005340576,22933.333984375
21.7000007629395,22966.666015625
21.7099990844727,23066.666015625
21.7199993133545,23466.666015625
21.7299995422363,23250
21.7399997711182,23550
21.75,23233.333984375
21.7600002288818,23000
21.7700004577637,22833.333984375
21.7800006866455,23233.333984375
21.7900009155273,23616.666015625
21.7999992370605,23766.666015625
21.8099994659424,22650
21.8199996948242,22433.333984375
21.8299999237061,22966.666015625
21.8400001525879,23216.666015625
21.8500003814697,22883.333984375
21.8600006103516,22683.333984375
21.8700008392334,23883.333984375
21.8799991607666,23916.666015625
21.8899993896484,23316.666015625
21.8999996185303,23233.333984375
21.9099998474121,23233.333984375
21.9200000762939,23350
21.9300003051758,22183.333984375
21.9400005340576,23166.666015625
21.9500007629395,23516.666015625
21.9599990844727,23000
21.9699993133545,23800
21.9799995422363,23500
21.9899997711182,23600
22,23483.333984375
22.0100002288818,24316.666015625
22.0200004577637,23700
22.0300006866455,23600
22.0400009155273,23433.333984375
22.0499992370605,23933.333984375
22.0599994659424,23750
22.0699996948242,23550
22.0799999237061,23633.333984375
22.0900001525879,23783.333984375
22.1000003814697,23366.666015625
22.1100006103516,22966.666015625
22.1200008392334,22916.666015625
22.1299991607666,24250
22.1399993896484,24250
22.1499996185303,23933.333984375
22.1599998474121,24116.666015625
22.1700000762939,24150
22.1800003051758,23850
22.1900005340576,23933.333984375
22.2000007629395,24183.333984375
22.2099990844727,23450
22.2199993133545,23516.666015625
22.2299995422363,24583.333984375
22.2399997711182,23733.333984375
22.25,23916.666015625
22.2600002288818,23700
22.2700004577637,24566.666015625
22.2800006866455,24116.666015625
22.2900009155273,23766.666015625
22.2999992370605,24050
22.3099994659424,24583.333984375
22.3199996948242,24350
22.3299999237061,22966.666015625
22.3400001525879,23600
22.3500003814697,23350
22.3600006103516,23516.666015625
22.3700008392334,23666.666015625
22.3799991607666,23950
22.3899993896484,23950
22.3999996185303,24116.666015625
22.4099998474121,24333.333984375
22.4200000762939,23433.333984375
22.4300003051758,23350
22.4400005340576,23866.666015625
22.4500007629395,24050
22.4599990844727,23550
22.4699993133545,24133.333984375
22.4799995422363,24800
22.4899997711182,23966.666015625
22.5,24333.333984375
22.5100002288818,23833.333984375
22.5200004577637,23383.333984375
22.5300006866455,22783.333984375
22.5400009155273,23416.666015625
22.5499992370605,24483.333984375
22.5599994659424,24566.666015625
22.5699996948242,23416.666015625
22.5799999237061,23433.333984375
22.5900001525879,23666.666015625
22.6000003814697,23766.666015625
22.6100006103516,24233.333984375
22.6200008392334,24866.666015625
22.6299991607666,24933.333984375
22.6399993896484,24316.666015625
22.6499996185303,23700
22.6599998474121,23483.333984375
22.6700000762939,23633.333984375
22.6800003051758,24083.333984375
22.6900005340576,23966.666015625
22.7000007629395,23316.666015625
22.7099990844727,23733.333984375
22.7199993133545,23783.333984375
22.7299995422363,23983.333984375
22.7399997711182,23983.333984375
22.75,25033.333984375
22.7600002288818,24100
22.7700004577637,23416.666015625
22.7800006866455,24033.333984375
22.7900009155273,24833.333984375
22.7999992370605,24816.666015625
22.8099994659424,25250
22.8199996948242,24633.333984375
22.8299999237061,24466.666015625
22.8400001525879,24666.666015625
22.8500003814697,24500
22.8600006103516,24166.666015625
22.8700008392334,23866.666015625
22.8799991607666,24300
22.8899993896484,24266.666015625
22.8999996185303,23950
22.9099998474121,24616.666015625
22.9200000762939,24516.666015625
22.9300003051758,24233.333984375
22.9400005340576,23850
22.9500007629395,23916.666015625
22.9599990844727,24100
22.9699993133545,24316.666015625
22.9799995422363,25033.333984375
22.9899997711182,25083.333984375
23,24666.666015625
23.0100002288818,23350
23.0200004577637,23766.666015625
23.0300006866455,23966.666015625
23.0400009155273,24166.666015625
23.0499992370605,24200
23.0599994659424,24733.333984375
23.0699996948242,24933.333984375
23.0799999237061,24400
23.0900001525879,23650
23.1000003814697,24066.666015625
23.1100006103516,24183.333984375
23.1200008392334,24900
23.1299991607666,24883.333984375
23.1399993896484,25650
23.1499996185303,25616.666015625
23.1599998474121,24266.666015625
23.1700000762939,24916.666015625
23.1800003051758,24766.666015625
23.1900005340576,25166.666015625
23.2000007629395,24616.666015625
23.2099990844727,25266.666015625
23.2199993133545,24633.333984375
23.2299995422363,24933.333984375
23.2399997711182,24466.666015625
23.25,24900
23.2600002288818,24716.666015625
23.2700004577637,24566.666015625
23.2800006866455,24733.333984375
23.2900009155273,25200
23.2999992370605,24550
23.3099994659424,24283.333984375
23.3199996948242,24650
23.3299999237061,24583.333984375
23.3400001525879,24350
23.3500003814697,25200
23.3600006103516,25450
23.3700008392334,25500
23.3799991607666,25366.666015625
23.3899993896484,24500
23.3999996185303,24683.333984375
23.4099998474121,25033.333984375
23.4200000762939,25666.666015625
23.4300003051758,25083.333984375
23.4400005340576,25666.666015625
23.4500007629395,24533.333984375
23.4599990844727,24633.333984375
23.4699993133545,25933.333984375
23.4799995422363,25500
23.4899997711182,24683.333984375
23.5,24866.666015625
23.5100002288818,25516.666015625
23.5200004577637,25616.666015625
23.5300006866455,25766.666015625
23.5400009155273,25516.666015625
23.5499992370605,25350
23.5599994659424,25116.666015625
23.5699996948242,25616.666015625
23.5799999237061,25283.333984375
23.5900001525879,24783.333984375
23.6000003814697,26783.333984375
23.6100006103516,26383.333984375
23.6200008392334,24700
23.6299991607666,24366.666015625
23.6399993896484,24433.333984375
23.6499996185303,24833.333984375
23.6599998474121,25916.666015625
23.6700000762939,25666.666015625
23.6800003051758,24800
23.6900005340576,25283.333984375
23.7000007629395,25350
23.7099990844727,25483.333984375
23.7199993133545,25333.333984375
23.7299995422363,25183.333984375
23.7399997711182,25366.666015625
23.75,25600
23.7600002288818,25366.666015625
23.7700004577637,25250
23.7800006866455,25416.666015625
23.7900009155273,25116.666015625
23.7999992370605,25000
23.8099994659424,26033.333984375
23.8199996948242,25916.666015625
23.8299999237061,26100
23.8400001525879,26350
23.8500003814697,25583.333984375
23.8600006103516,25100
23.8700008392334,25300
23.8799991607666,25550
23.8899993896484,26066.666015625
23.8999996185303,26416.666015625
23.9099998474121,26350
23.9200000762939,25550
23.9300003051758,25016.666015625
23.9400005340576,25250
23.9500007629395,25466.666015625
23.9599990844727,26416.666015625
23.9699993133545,26566.666015625
23.9799995422363,25133.333984375
23.9899997711182,25183.333984375
24,25633.333984375
24.0100002288818,26850
24.0200004577637,26750
24.0300006866455,25450
24.0400009155273,25950
24.0499992370605,26233.333984375
24.0599994659424,26900
24.0699996948242,26883.333984375
24.0799999237061,25716.666015625
24.0900001525879,26600
24.1000003814697,27450
24.1100006103516,26500
24.1200008392334,25650
24.1299991607666,26283.333984375
24.1399993896484,26116.666015625
24.1499996185303,25800
24.1599998474121,26533.333984375
24.1700000762939,26766.666015625
24.1800003051758,26250
24.1900005340576,25150
24.2000007629395,24900
24.2099990844727,25733.333984375
24.2199993133545,25850
24.2299995422363,25333.333984375
24.2399997711182,25333.333984375
24.25,25200
24.2600002288818,26116.666015625
24.2700004577637,26333.333984375
24.2800006866455,26666.666015625
24.2900009155273,26100
24.2999992370605,26216.666015625
24.3099994659424,25533.333984375
24.3199996948242,26183.333984375
24.3299999237061,26400
24.3400001525879,26716.666015625
24.3500003814697,26483.333984375
24.3600006103516,26733.333984375
24.3700008392334,26266.666015625
24.3799991607666,26500
24.3899993896484,26500
24.3999996185303,26183.333984375
24.4099998474121,25833.333984375
24.4200000762939,25616.666015625
24.4300003051758,26433.333984375
24.4400005340576,25983.333984375
24.4500007629395,26083.333984375
24.4599990844727,26250
24.4699993133545,25833.333984375
24.4799995422363,26600
24.4899997711182,26400
24.5,25716.666015625
24.5100002288818,25533.333984375
24.5200004577637,26266.666015625
24.5300006866455,26650
24.5400009155273,26566.666015625
24.5499992370605,26333.333984375
24.5599994659424,25783.333984375
24.5699996948242,25566.666015625
24.5799999237061,25466.666015625
24.5900001525879,25766.666015625
24.6000003814697,26016.666015625
24.6100006103516,25533.333984375
24.6200008392334,26233.333984375
24.6299991607666,25616.666015625
24.6399993896484,25983.333984375
24.6499996185303,26383.333984375
24.6599998474121,25283.333984375
24.6700000762939,26933.333984375
24.6800003051758,26366.666015625
24.6900005340576,26033.333984375
24.7000007629395,26216.666015625
24.7099990844727,26500
24.7199993133545,27050
24.7299995422363,27383.333984375
24.7399997711182,26550
24.75,26283.333984375
24.7600002288818,25566.666015625
24.7700004577637,25383.333984375
24.7800006866455,26100
24.7900009155273,26100
24.7999992370605,26650
24.8099994659424,25550
24.8199996948242,26250
24.8299999237061,27116.666015625
24.8400001525879,27000
24.8500003814697,27183.333984375
24.8600006103516,27483.333984375
24.8700008392334,27233.333984375
24.8799991607666,26866.666015625
24.8899993896484,26566.666015625
24.8999996185303,27083.333984375
24.9099998474121,27000
24.9200000762939,26900
24.9300003051758,27500
24.9400005340576,27033.333984375
24.9500007629395,26933.333984375
24.9599990844727,26850
24.9699993133545,26316.666015625
24.9799995422363,26166.666015625
24.9899997711182,27016.666015625
25,26683.333984375
25.0100002288818,26233.333984375
25.0200004577637,26816.666015625
25.0300006866455,26066.666015625
25.0400009155273,26133.333984375
25.0499992370605,25650
25.0599994659424,26583.333984375
25.0699996948242,26533.333984375
25.0799999237061,27316.666015625
25.0900001525879,26816.666015625
25.1000003814697,25600
25.1100006103516,26900
25.1200008392334,26633.333984375
25.1299991607666,26733.333984375
25.1399993896484,26533.333984375
25.1499996185303,26733.333984375
25.1599998474121,26966.666015625
25.1700000762939,27200
25.1800003051758,26616.666015625
25.1900005340576,26050
25.2000007629395,26333.333984375
25.2099990844727,26516.666015625
25.2199993133545,26916.666015625
25.2299995422363,27083.333984375
25.2399997711182,26783.333984375
25.25,26983.333984375
25.2600002288818,26783.333984375
25.2700004577637,27150
25.2800006866455,27116.666015625
25.2900009155273,27283.333984375
25.2999992370605,27016.666015625
25.3099994659424,26883.333984375
25.3199996948242,26966.666015625
25.3299999237061,26883.333984375
25.3400001525879,26300
25.3500003814697,27600
25.3600006103516,26816.666015625
25.3700008392334,27566.666015625
25.3799991607666,26500
25.3899993896484,27166.666015625
25.3999996185303,27466.666015625
25.4099998474121,26883.333984375
25.4200000762939,26916.666015625
25.4300003051758,26683.333984375
25.4400005340576,27800
25.4500007629395,27916.666015625
25.4599990844727,28100
25.4699993133545,28083.333984375
25.4799995422363,28416.666015625
25.4899997711182,28266.666015625
25.5,27500
25.5100002288818,27350
25.5200004577637,27266.666015625
25.5300006866455,27666.666015625
25.5400009155273,27950
25.5499992370605,28616.666015625
25.5599994659424,27983.333984375
25.5699996948242,28116.666015625
25.5799999237061,27966.666015625
25.5900001525879,28200
25.6000003814697,27600
25.6100006103516,27916.666015625
25.6200008392334,27916.666015625
25.6299991607666,28733.333984375
25.6399993896484,28833.333984375
25.6499996185303,28766.666015625
25.6599998474121,29183.333984375
25.6700000762939,29166.666015625
25.6800003051758,29266.666015625
25.6900005340576,29366.666015625
25.7000007629395,28716.666015625
25.7099990844727,29100
25.7199993133545,29600
25.7299995422363,29616.666015625
25.7399997711182,29150
25.75,29550
25.7600002288818,30450
25.7700004577637,29583.333984375
25.7800006866455,29733.333984375
25.7900009155273,30066.666015625
25.7999992370605,29516.666015625
25.8099994659424,30550
25.8199996948242,31016.666015625
25.8299999237061,30600
25.8400001525879,30783.333984375
25.8500003814697,31933.333984375
25.8600006103516,32116.666015625
25.8700008392334,31766.666015625
25.8799991607666,31683.333984375
25.8899993896484,32250
25.8999996185303,32116.666015625
25.9099998474121,32483.333984375
25.9200000762939,32816.66796875
25.9300003051758,34100
25.9400005340576,34133.33203125
25.9500007629395,33966.66796875
25.9599990844727,33983.33203125
25.9699993133545,33883.33203125
25.9799995422363,33916.66796875
25.9899997711182,34166.66796875
26,34866.66796875
26.0100002288818,35066.66796875
26.0200004577637,34916.66796875
26.0300006866455,34466.66796875
26.0400009155273,34083.33203125
26.0499992370605,35150
26.0599994659424,35733.33203125
26.0699996948242,34900
26.0799999237061,34466.66796875
26.0900001525879,33883.33203125
26.1000003814697,34500
26.1100006103516,33433.33203125
26.1200008392334,33433.33203125
26.1299991607666,33516.66796875
26.1399993896484,33933.33203125
26.1499996185303,33266.66796875
26.1599998474121,32150
26.1700000762939,31116.666015625
26.1800003051758,32416.666015625
26.1900005340576,31750
26.2000007629395,31250
26.2099990844727,30633.333984375
26.2199993133545,29650
26.2299995422363,29600
26.2399997711182,30033.333984375
26.25,30866.666015625
26.2600002288818,30616.666015625
26.2700004577637,30166.666015625
26.2800006866455,30200
26.2900009155273,30316.666015625
26.2999992370605,30016.666015625
26.3099994659424,29483.333984375
26.3199996948242,29350
26.3299999237061,29883.333984375
26.3400001525879,29083.333984375
26.3500003814697,29000
26.3600006103516,28650
26.3700008392334,29633.333984375
26.3799991607666,29000
26.3899993896484,29500
26.3999996185303,29366.666015625
26.4099998474121,29516.666015625
26.4200000762939,29200
26.4300003051758,28883.333984375
26.4400005340576,28050
26.4500007629395,28500
26.4599990844727,29316.666015625
26.4699993133545,29200
26.4799995422363,29350
26.4899997711182,28783.333984375
26.5,28366.666015625
26.5100002288818,29200
26.5200004577637,29433.333984375
26.5300006866455,29316.666015625
26.5400009155273,28633.333984375
26.5499992370605,29150
26.5599994659424,30283.333984375
26.5699996948242,28966.666015625
26.5799999237061,28066.666015625
26.5900001525879,28083.333984375
26.6000003814697,28650
26.6100006103516,28533.333984375
26.6200008392334,28783.333984375
26.6299991607666,28666.666015625
26.6399993896484,28300
26.6499996185303,28116.666015625
26.6599998474121,28583.333984375
26.6700000762939,28600
26.6800003051758,28800
26.6900005340576,29350
26.7000007629395,29916.666015625
26.7099990844727,29316.666015625
26.7199993133545,29466.666015625
26.7299995422363,29050
26.7399997711182,28700
26.75,28366.666015625
26.7600002288818,27600
26.7700004577637,27816.666015625
26.7800006866455,29550
26.7900009155273,28666.666015625
26.7999992370605,28800
26.8099994659424,28700
26.8199996948242,28483.333984375
26.8299999237061,30050
26.8400001525879,28866.666015625
26.8500003814697,28933.333984375
26.8600006103516,28750
26.8700008392334,29433.333984375
26.8799991607666,28816.666015625
26.8899993896484,29316.666015625
26.8999996185303,29550
26.9099998474121,27950
26.9200000762939,27583.333984375
26.9300003051758,28316.666015625
26.9400005340576,28716.666015625
26.9500007629395,29150
26.9599990844727,28600
26.9699993133545,27716.666015625
26.9799995422363,28183.333984375
26.9899997711182,29083.333984375
27,28783.333984375
27.0100002288818,28000
27.0200004577637,28916.666015625
27.0300006866455,29483.333984375
27.0400009155273,29266.666015625
27.0499992370605,28466.666015625
27.0599994659424,28683.333984375
27.0699996948242,28616.666015625
27.0799999237061,28516.666015625
27.0900001525879,28433.333984375
27.1000003814697,28933.333984375
27.1100006103516,28816.666015625
27.1200008392334,28600
27.1299991607666,29100
27.1399993896484,29000
27.1499996185303,28233.333984375
27.1599998474121,29116.666015625
27.1700000762939,30100
27.1800003051758,29350
27.1900005340576,28850
27.2000007629395,29816.666015625
27.2099990844727,29283.333984375
27.2199993133545,29750
27.2299995422363,30083.333984375
27.2399997711182,29400
27.25,28700
27.2600002288818,29100
27.2700004577637,28716.666015625
27.2800006866455,28683.333984375
27.2900009155273,28650
27.2999992370605,29183.333984375
27.3099994659424,29216.666015625
27.3199996948242,29266.666015625
27.3299999237061,29633.333984375
27.3400001525879,30166.666015625
27.3500003814697,30100
27.3600006103516,29766.666015625
27.3700008392334,29000
27.3799991607666,29166.666015625
27.3899993896484,28583.333984375
27.3999996185303,29116.666015625
27.4099998474121,28716.666015625
27.4200000762939,29350
27.4300003051758,29733.333984375
27.4400005340576,30383.333984375
27.4500007629395,30333.333984375
27.4599990844727,30050
27.4699993133545,29983.333984375
27.4799995422363,30166.666015625
27.4899997711182,30133.333984375
27.5,29816.666015625
27.5100002288818,29200
27.5200004577637,29516.666015625
27.5300006866455,29633.333984375
27.5400009155273,30333.333984375
27.5499992370605,29983.333984375
27.5599994659424,30366.666015625
27.5699996948242,31216.666015625
27.5799999237061,31250
27.5900001525879,31433.333984375
27.6000003814697,31300
27.6100006103516,31033.333984375
27.6200008392334,31383.333984375
27.6299991607666,31316.666015625
27.6399993896484,31033.333984375
27.6499996185303,30950
27.6599998474121,30883.333984375
27.6700000762939,30350
27.6800003051758,30466.666015625
27.6900005340576,30533.333984375
27.7000007629395,29633.333984375
27.7099990844727,30300
27.7199993133545,29716.666015625
27.7299995422363,29966.666015625
27.7399997711182,31050
27.75,30566.666015625
27.7600002288818,29716.666015625
27.7700004577637,30650
27.7800006866455,30366.666015625
27.7900009155273,29750
27.7999992370605,29416.666015625
27.8099994659424,29850
27.8199996948242,29966.666015625
27.8299999237061,30416.666015625
27.8400001525879,30400
27.8500003814697,30533.333984375
27.8600006103516,30200
27.8700008392334,30483.333984375
27.8799991607666,29733.333984375
27.8899993896484,29950
27.8999996185303,30516.666015625
27.9099998474121,30883.333984375
27.9200000762939,31000
27.9300003051758,30316.666015625
27.9400005340576,30466.666015625
27.9500007629395,30100
27.9599990844727,29616.666015625
27.9699993133545,30283.333984375
27.9799995422363,29666.666015625
27.9899997711182,29616.666015625
28,29850
28.0100002288818,30516.666015625
28.0200004577637,30783.333984375
28.0300006866455,29983.333984375
28.0400009155273,30000
28.0499992370605,29550
28.0599994659424,30683.333984375
28.0699996948242,30116.666015625
28.0799999237061,30983.333984375
28.0900001525879,29750
28.1000003814697,29983.333984375
28.1100006103516,28883.333984375
28.1200008392334,30583.333984375
28.1299991607666,30316.666015625
28.1399993896484,30633.333984375
28.1499996185303,30166.666015625
28.1599998474121,30000
28.1700000762939,29566.666015625
28.1800003051758,30350
28.1900005340576,30166.666015625
28.2000007629395,30400
28.2099990844727,30833.333984375
28.2199993133545,30433.333984375
28.2299995422363,30716.666015625
28.2399997711182,30800
28.25,30816.666015625
28.2600002288818,30916.666015625
28.2700004577637,30166.666015625
28.2800006866455,29966.666015625
28.2900009155273,29900
28.2999992370605,31133.333984375
28.3099994659424,30783.333984375
28.3199996948242,30716.666015625
28.3299999237061,30850
28.3400001525879,31583.333984375
28.3500003814697,32566.666015625
28.3600006103516,31833.333984375
28.3700008392334,31016.666015625
28.3799991607666,30733.333984375
28.3899993896484,31700
28.3999996185303,31733.333984375
28.4099998474121,32083.333984375
28.4200000762939,32416.666015625
28.4300003051758,31733.333984375
28.4400005340576,32250
28.4500007629395,32533.333984375
28.4599990844727,31750
28.4699993133545,31983.333984375
28.4799995422363,31333.333984375
28.4899997711182,31883.333984375
28.5,31566.666015625
28.5100002288818,31216.666015625
28.5200004577637,30883.333984375
28.5300006866455,31733.333984375
28.5400009155273,31900
28.5499992370605,32483.333984375
28.5599994659424,32383.333984375
28.5699996948242,31016.666015625
28.5799999237061,31083.333984375
28.5900001525879,30783.333984375
28.6000003814697,31066.666015625
28.6100006103516,31616.666015625
28.6200008392334,30833.333984375
28.6299991607666,30883.333984375
28.6399993896484,30216.666015625
28.6499996185303,32066.666015625
28.6599998474121,32166.666015625
28.6700000762939,31416.666015625
28.6800003051758,30700
28.6900005340576,30850
28.7000007629395,32033.333984375
28.7099990844727,31200
28.7199993133545,31283.333984375
28.7299995422363,31083.333984375
28.7399997711182,31350
28.75,32016.666015625
28.7600002288818,30716.666015625
28.7700004577637,31400
28.7800006866455,30983.333984375
28.7900009155273,30816.666015625
28.7999992370605,30966.666015625
28.8099994659424,31083.333984375
28.8199996948242,30900
28.8299999237061,30766.666015625
28.8400001525879,30733.333984375
28.8500003814697,29883.333984375
28.8600006103516,30183.333984375
28.8700008392334,31366.666015625
28.8799991607666,31200
28.8899993896484,31550
28.8999996185303,30550
28.9099998474121,30950
28.9200000762939,30866.666015625
28.9300003051758,31016.666015625
28.9400005340576,31150
28.9500007629395,31900
28.9599990844727,30966.666015625
28.9699993133545,30866.666015625
28.9799995422363,31616.666015625
28.9899997711182,31750
29,31833.333984375
29.0100002288818,32100
29.0200004577637,31333.333984375
29.0300006866455,31150
29.0400009155273,31833.333984375
29.0499992370605,32033.333984375
29.0599994659424,31583.333984375
29.0699996948242,30983.333984375
29.0799999237061,32200
29.0900001525879,32483.333984375
29.1000003814697,31983.333984375
29.1100006103516,31833.333984375
29.1200008392334,33000
29.1299991607666,32400
29.1399993896484,32233.333984375
29.1499996185303,33450
29.1599998474121,33600
29.1700000762939,33416.66796875
29.1800003051758,33083.33203125
29.1900005340576,32100
29.2000007629395,32750
29.2099990844727,33083.33203125
29.2199993133545,33583.33203125
29.2299995422363,33966.66796875
29.2399997711182,33166.66796875
29.25,33266.66796875
29.2600002288818,34383.33203125
29.2700004577637,34350
29.2800006866455,34000
29.2900009155273,35116.66796875
29.2999992370605,34516.66796875
29.3099994659424,35250
29.3199996948242,35800
29.3299999237061,36350
29.3400001525879,35666.66796875
29.3500003814697,37000
29.3600006103516,37650
29.3700008392334,38950
29.3799991607666,38900
29.3899993896484,39216.66796875
29.3999996185303,41616.66796875
29.4099998474121,40966.66796875
29.4200000762939,42133.33203125
29.4300003051758,44200
29.4400005340576,43966.66796875
29.4500007629395,44333.33203125
29.4599990844727,45883.33203125
29.4699993133545,46800
29.4799995422363,47416.66796875
29.4899997711182,48950
29.5,49183.33203125
29.5100002288818,50650
29.5200004577637,50883.33203125
29.5300006866455,50450
29.5400009155273,51900
29.5499992370605,52500
29.5599994659424,54333.33203125
29.5699996948242,54333.33203125
29.5799999237061,53683.33203125
29.5900001525879,54783.33203125
29.6000003814697,55183.33203125
29.6100006103516,53783.33203125
29.6200008392334,53183.33203125
29.6299991607666,52400
29.6399993896484,52816.66796875
29.6499996185303,51516.66796875
29.6599998474121,49866.66796875
29.6700000762939,48916.66796875
29.6800003051758,47733.33203125
29.6900005340576,46433.33203125
29.7000007629395,46633.33203125
29.7099990844727,44666.66796875
29.7199993133545,43050
29.7299995422363,40800
29.7399997711182,40533.33203125
29.75,40533.33203125
29.7600002288818,39300
29.7700004577637,37966.66796875
29.7800006866455,38900
29.7900009155273,38750
29.7999992370605,37650
29.8099994659424,35716.66796875
29.8199996948242,35216.66796875
29.8299999237061,35533.33203125
29.8400001525879,36266.66796875
29.8500003814697,35600
29.8600006103516,35366.66796875
29.8700008392334,35033.33203125
29.8799991607666,34233.33203125
29.8899993896484,33650
29.8999996185303,33600
29.9099998474121,33516.66796875
29.9200000762939,32433.333984375
29.9300003051758,33066.66796875
29.9400005340576,33100
29.9500007629395,33266.66796875
29.9599990844727,33250
29.9699993133545,32516.666015625
29.9799995422363,33433.33203125
29.9899997711182,32833.33203125
30,33966.66796875
30.0100002288818,33916.66796875
30.0200004577637,32633.333984375
30.0300006866455,32900
30.0400009155273,33116.66796875
30.0499992370605,33966.66796875
30.0599994659424,32583.333984375
30.0699996948242,33150
30.0799999237061,33450
30.0900001525879,33333.33203125
30.1000003814697,33550
30.1100006103516,34183.33203125
30.1200008392334,33983.33203125
30.1299991607666,33616.66796875
30.1399993896484,34383.33203125
30.1499996185303,34300
30.1599998474121,34100
30.1700000762939,34733.33203125
30.1800003051758,34816.66796875
30.1900005340576,35950
30.2000007629395,35333.33203125
30.2099990844727,35633.33203125
30.2199993133545,36883.33203125
30.2299995422363,36700
30.2399997711182,36816.66796875
30.25,36350
30.2600002288818,36716.66796875
30.2700004577637,36900
30.2800006866455,38416.66796875
30.2900009155273,39350
30.2999992370605,39766.66796875
30.3099994659424,40333.33203125
30.3199996948242,40233.33203125
30.3299999237061,40833.33203125
30.3400001525879,40783.33203125
30.3500003814697,41000
30.3600006103516,41733.33203125
30.3700008392334,42283.33203125
30.3799991607666,42516.66796875
30.3899993896484,42650
30.3999996185303,42416.66796875
30.4099998474121,42666.66796875
30.4200000762939,43116.66796875
30.4300003051758,42516.66796875
30.4400005340576,41816.66796875
30.4500007629395,42066.66796875
30.4599990844727,41533.33203125
30.4699993133545,40500
30.4799995422363,39233.33203125
30.4899997711182,38983.33203125
30.5,39316.66796875
30.5100002288818,38100
30.5200004577637,37700
30.5300006866455,37500
30.5400009155273,36250
30.5499992370605,36033.33203125
30.5599994659424,35650
30.5699996948242,36700
30.5799999237061,35600
30.5900001525879,33950
30.6000003814697,34200
30.6100006103516,33800
30.6200008392334,34566.66796875
30.6299991607666,34683.33203125
30.6399993896484,33916.66796875
30.6499996185303,33433.33203125
30.6599998474121,33283.33203125
30.6700000762939,34300
30.6800003051758,35050
30.6900005340576,33666.66796875
30.7000007629395,33616.66796875
30.7099990844727,34100
30.7199993133545,34050
30.7299995422363,34316.66796875
30.7399997711182,34283.33203125
30.75,32766.666015625
30.7600002288818,31800
30.7700004577637,32933.33203125
30.7800006866455,33100
30.7900009155273,32900
30.7999992370605,33433.33203125
30.8099994659424,33766.66796875
30.8199996948242,33416.66796875
30.8299999237061,33666.66796875
30.8400001525879,33883.33203125
30.8500003814697,33583.33203125
30.8600006103516,33600
30.8700008392334,34066.66796875
30.8799991607666,33066.66796875
30.8899993896484,32600
30.8999996185303,32783.33203125
30.9099998474121,33500
30.9200000762939,34050
30.9300003051758,33550
30.9400005340576,33300
30.9500007629395,33266.66796875
30.9599990844727,33300
30.9699993133545,32850
30.9799995422363,32850
30.9899997711182,33500
31,33266.66796875
31.0100002288818,33516.66796875
31.0200004577637,33333.33203125
31.0300006866455,34683.33203125
31.0400009155273,32616.666015625
31.0499992370605,32833.33203125
31.0599994659424,32866.66796875
31.0699996948242,33966.66796875
31.0799999237061,33500
31.0900001525879,32316.666015625
31.1000003814697,32683.333984375
31.1100006103516,33366.66796875
31.1200008392334,32866.66796875
31.1299991607666,32533.333984375
31.1399993896484,32950
31.1499996185303,33700
31.1599998474121,33566.66796875
31.1700000762939,32283.333984375
31.1800003051758,31933.333984375
31.1900005340576,32483.333984375
31.2000007629395,33166.66796875
31.2099990844727,32883.33203125
31.2199993133545,33166.66796875
31.2299995422363,33166.66796875
31.2399997711182,31983.333984375
31.25,33183.33203125
31.2600002288818,34300
31.2700004577637,33350
31.2800006866455,32850
31.2900009155273,33800
31.2999992370605,33533.33203125
31.3099994659424,33416.66796875
31.3199996948242,32766.666015625
31.3299999237061,32650
31.3400001525879,32783.33203125
31.3500003814697,33200
31.3600006103516,32933.33203125
31.3700008392334,33000
31.3799991607666,32666.666015625
31.3899993896484,32133.333984375
31.3999996185303,32966.66796875
31.4099998474121,33583.33203125
31.4200000762939,33950
31.4300003051758,33783.33203125
31.4400005340576,33666.66796875
31.4500007629395,33333.33203125
31.4599990844727,33150
31.4699993133545,33600
31.4799995422363,34100
31.4899997711182,33633.33203125
31.5,33083.33203125
31.5100002288818,33166.66796875
31.5200004577637,33816.66796875
31.5300006866455,34233.33203125
31.5400009155273,33233.33203125
31.5499992370605,32750
31.5599994659424,33033.33203125
31.5699996948242,34633.33203125
31.5799999237061,34000
31.5900001525879,33133.33203125
31.6000003814697,33066.66796875
31.6100006103516,33650
31.6200008392334,33716.66796875
31.6299991607666,33333.33203125
31.6399993896484,33266.66796875
31.6499996185303,33650
31.6599998474121,34383.33203125
31.6700000762939,33750
31.6800003051758,34616.66796875
31.6900005340576,33483.33203125
31.7000007629395,33650
31.7099990844727,34233.33203125
31.7199993133545,33750
31.7299995422363,32933.33203125
31.7399997711182,33733.33203125
31.75,33733.33203125
31.7600002288818,34283.33203125
31.7700004577637,35033.33203125
31.7800006866455,34133.33203125
31.7900009155273,33233.33203125
