Si Wafer,,Si,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
18.0499992370605,11616.6669921875,,,
18.0599994659424,11600,,,
18.0699996948242,11233.3330078125,,,
18.0799999237061,11316.6669921875,,,
18.0900001525879,11233.3330078125,,,
18.1000003814697,11700,,,
18.1100006103516,11516.6669921875,,,
18.1200008392334,11666.6669921875,,,
18.1299991607666,11766.6669921875,,,
18.1399993896484,11416.6669921875,,,
18.1499996185303,11533.3330078125,,,
18.1599998474121,11383.3330078125,,,
18.1700000762939,11700,,,
18.1800003051758,11283.3330078125,,,
18.1900005340576,11466.6669921875,,,
18.2000007629395,11583.3330078125,,,
18.2099990844727,11816.6669921875,,,
18.2199993133545,11933.3330078125,,,
18.2299995422363,11716.6669921875,,,
18.2399997711182,11316.6669921875,,,
18.25,11150,,,
18.2600002288818,11350,,,
18.2700004577637,11150,,,
18.2800006866455,11016.6669921875,,,
18.2900009155273,11566.6669921875,,,
18.2999992370605,11950,,,
18.3099994659424,11283.3330078125,,,
18.3199996948242,11716.6669921875,,,
18.3299999237061,11800,,,
18.3400001525879,11333.3330078125,,,
18.3500003814697,10683.3330078125,,,
18.3600006103516,11033.3330078125,,,
18.3700008392334,10616.6669921875,,,
18.3799991607666,11316.6669921875,,,
18.3899993896484,11800,,,
18.3999996185303,11650,,,
18.4099998474121,11783.3330078125,,,
18.4200000762939,11366.6669921875,,,
18.4300003051758,11883.3330078125,,,
18.4400005340576,11433.3330078125,,,
18.4500007629395,10800,,,
18.4599990844727,11400,,,
18.4699993133545,11200,,,
18.4799995422363,11350,,,
18.4899997711182,12100,,,
18.5,11900,,,
18.5100002288818,11216.6669921875,,,
18.5200004577637,11666.6669921875,,,
18.5300006866455,11683.3330078125,,,
18.5400009155273,11550,,,
18.5499992370605,11416.6669921875,,,
18.5599994659424,11833.3330078125,,,
18.5699996948242,11966.6669921875,,,
18.5799999237061,11466.6669921875,,,
18.5900001525879,11350,,,
18.6000003814697,11283.3330078125,,,
18.6100006103516,12000,,,
18.6200008392334,11433.3330078125,,,
18.6299991607666,11100,,,
18.6399993896484,10883.3330078125,,,
18.6499996185303,11100,,,
18.6599998474121,11133.3330078125,,,
18.6700000762939,11050,,,
18.6800003051758,11366.6669921875,,,
18.6900005340576,11566.6669921875,,,
18.7000007629395,11650,,,
18.7099990844727,11966.6669921875,,,
18.7199993133545,12116.6669921875,,,
18.7299995422363,11383.3330078125,,,
18.7399997711182,11050,,,
18.75,11283.3330078125,,,
18.7600002288818,11566.6669921875,,,
18.7700004577637,11766.6669921875,,,
18.7800006866455,11450,,,
18.7900009155273,10833.3330078125,,,
18.7999992370605,11633.3330078125,,,
18.8099994659424,11683.3330078125,,,
18.8199996948242,11733.3330078125,,,
18.8299999237061,11283.3330078125,,,
18.8400001525879,11366.6669921875,,,
18.8500003814697,11866.6669921875,,,
18.8600006103516,11383.3330078125,,,
18.8700008392334,11666.6669921875,,,
18.8799991607666,11600,,,
18.8899993896484,11716.6669921875,,,
18.8999996185303,11366.6669921875,,,
18.9099998474121,11816.6669921875,,,
18.9200000762939,11533.3330078125,,,
18.9300003051758,11266.6669921875,,,
18.9400005340576,10916.6669921875,,,
18.9500007629395,11250,,,
18.9599990844727,11250,,,
18.9699993133545,11683.3330078125,,,
18.9799995422363,11183.3330078125,,,
18.9899997711182,11366.6669921875,,,
19,11383.3330078125,,,
19.0100002288818,11283.3330078125,,,
19.0200004577637,11100,,,
19.0300006866455,11166.6669921875,,,
19.0400009155273,11483.3330078125,,,
19.0499992370605,11566.6669921875,,,
19.0599994659424,11083.3330078125,,,
19.0699996948242,11150,,,
19.0799999237061,11466.6669921875,,,
19.0900001525879,11416.6669921875,,,
19.1000003814697,11550,,,
19.1100006103516,11650,,,
19.1200008392334,12583.3330078125,,,
19.1299991607666,11650,,,
19.1399993896484,11450,,,
19.1499996185303,11250,,,
19.1599998474121,11233.3330078125,,,
19.1700000762939,11516.6669921875,,,
19.1800003051758,11950,,,
19.1900005340576,10883.3330078125,,,
19.2000007629395,11033.3330078125,,,
19.2099990844727,11016.6669921875,,,
19.2199993133545,11116.6669921875,,,
19.2299995422363,11716.6669921875,,,
19.2399997711182,11616.6669921875,,,
19.25,11150,,,
19.2600002288818,11166.6669921875,,,
19.2700004577637,11300,,,
19.2800006866455,11083.3330078125,,,
19.2900009155273,10900,,,
19.2999992370605,11016.6669921875,,,
19.3099994659424,10933.3330078125,,,
19.3199996948242,10733.3330078125,,,
19.3299999237061,11550,,,
19.3400001525879,10800,,,
19.3500003814697,10850,,,
19.3600006103516,10883.3330078125,,,
19.3700008392334,11033.3330078125,,,
19.3799991607666,11083.3330078125,,,
19.3899993896484,11600,,,
19.3999996185303,11216.6669921875,,,
19.4099998474121,12033.3330078125,,,
19.4200000762939,11633.3330078125,,,
19.4300003051758,11100,,,
19.4400005340576,10883.3330078125,,,
19.4500007629395,11550,,,
19.4599990844727,11983.3330078125,,,
19.4699993133545,11800,,,
19.4799995422363,11116.6669921875,,,
19.4899997711182,10866.6669921875,,,
19.5,10716.6669921875,,,
19.5100002288818,11133.3330078125,,,
19.5200004577637,11150,,,
19.5300006866455,11716.6669921875,,,
19.5400009155273,11200,,,
19.5499992370605,11000,,,
19.5599994659424,11083.3330078125,,,
19.5699996948242,12016.6669921875,,,
19.5799999237061,11266.6669921875,,,
19.5900001525879,11033.3330078125,,,
19.6000003814697,11283.3330078125,,,
19.6100006103516,11450,,,
19.6200008392334,11350,,,
19.6299991607666,11516.6669921875,,,
19.6399993896484,11266.6669921875,,,
19.6499996185303,11366.6669921875,,,
19.6599998474121,11416.6669921875,,,
19.6700000762939,11400,,,
19.6800003051758,11433.3330078125,,,
19.6900005340576,11133.3330078125,,,
19.7000007629395,11383.3330078125,,,
19.7099990844727,11616.6669921875,,,
19.7199993133545,11233.3330078125,,,
19.7299995422363,11366.6669921875,,,
19.7399997711182,11483.3330078125,,,
19.75,11450,,,
19.7600002288818,10916.6669921875,,,
19.7700004577637,11350,,,
19.7800006866455,11400,,,
19.7900009155273,11500,,,
19.7999992370605,11233.3330078125,,,
19.8099994659424,11750,,,
19.8199996948242,11733.3330078125,,,
19.8299999237061,11383.3330078125,,,
19.8400001525879,11333.3330078125,,,
19.8500003814697,11283.3330078125,,,
19.8600006103516,11216.6669921875,,,
19.8700008392334,11200,,,
19.8799991607666,11350,,,
19.8899993896484,11383.3330078125,,,
19.8999996185303,11316.6669921875,,,
19.9099998474121,11383.3330078125,,,
19.9200000762939,11316.6669921875,,,
19.9300003051758,11600,,,
19.9400005340576,11383.3330078125,,,
19.9500007629395,11416.6669921875,,,
19.9599990844727,11183.3330078125,,,
19.9699993133545,11633.3330078125,,,
19.9799995422363,11266.6669921875,,,
19.9899997711182,11083.3330078125,,,
20,11516.6669921875,,,
20.0100002288818,11750,,,
20.0200004577637,11500,,,
20.0300006866455,11050,,,
20.0400009155273,10900,,,
20.0499992370605,11066.6669921875,,,
20.0599994659424,11466.6669921875,,,
20.0699996948242,11233.3330078125,,,
20.0799999237061,11433.3330078125,,,
20.0900001525879,11500,,,
20.1000003814697,11483.3330078125,,,
20.1100006103516,11300,,,
20.1200008392334,11533.3330078125,,,
20.1299991607666,11683.3330078125,,,
20.1399993896484,11300,,,
20.1499996185303,10950,,,
20.1599998474121,11250,,,
20.1700000762939,11700,,,
20.1800003051758,11750,,,
20.1900005340576,11100,,,
20.2000007629395,11416.6669921875,,,
20.2099990844727,11233.3330078125,,,
20.2199993133545,11266.6669921875,,,
20.2299995422363,11283.3330078125,,,
20.2399997711182,11833.3330078125,,,
20.25,11016.6669921875,,,
20.2600002288818,10850,,,
20.2700004577637,10650,,,
20.2800006866455,10933.3330078125,,,
20.2900009155273,11200,,,
20.2999992370605,11166.6669921875,,,
20.3099994659424,11250,,,
20.3199996948242,11416.6669921875,,,
20.3299999237061,11716.6669921875,,,
20.3400001525879,11333.3330078125,,,
20.3500003814697,11116.6669921875,,,
20.3600006103516,11300,,,
20.3700008392334,11383.3330078125,,,
20.3799991607666,11566.6669921875,,,
20.3899993896484,11600,,,
20.3999996185303,10883.3330078125,,,
20.4099998474121,10866.6669921875,,,
20.4200000762939,10666.6669921875,,,
20.4300003051758,11000,,,
20.4400005340576,10700,,,
20.4500007629395,11183.3330078125,,,
20.4599990844727,11416.6669921875,,,
20.4699993133545,11050,,,
20.4799995422363,11366.6669921875,,,
20.4899997711182,10900,,,
20.5,11083.3330078125,,,
20.5100002288818,11083.3330078125,,,
20.5200004577637,10583.3330078125,,,
20.5300006866455,11116.6669921875,,,
20.5400009155273,10733.3330078125,,,
20.5499992370605,10616.6669921875,,,
20.5599994659424,10833.3330078125,,,
20.5699996948242,11050,,,
20.5799999237061,11016.6669921875,,,
20.5900001525879,10683.3330078125,,,
20.6000003814697,10666.6669921875,,,
20.6100006103516,11366.6669921875,,,
20.6200008392334,11133.3330078125,,,
20.6299991607666,11083.3330078125,,,
20.6399993896484,11533.3330078125,,,
20.6499996185303,11200,,,
20.6599998474121,10716.6669921875,,,
20.6700000762939,11000,,,
20.6800003051758,10483.3330078125,,,
20.6900005340576,10866.6669921875,,,
20.7000007629395,10833.3330078125,,,
20.7099990844727,10883.3330078125,,,
20.7199993133545,11100,,,
20.7299995422363,10766.6669921875,,,
20.7399997711182,11250,,,
20.75,10866.6669921875,,,
20.7600002288818,10583.3330078125,,,
20.7700004577637,10550,,,
20.7800006866455,10800,,,
20.7900009155273,10483.3330078125,,,
20.7999992370605,10666.6669921875,,,
20.8099994659424,11050,,,
20.8199996948242,10666.6669921875,,,
20.8299999237061,10866.6669921875,,,
20.8400001525879,10533.3330078125,,,
20.8500003814697,10916.6669921875,,,
20.8600006103516,10816.6669921875,,,
20.8700008392334,10700,,,
20.8799991607666,10550,,,
20.8899993896484,10733.3330078125,,,
20.8999996185303,11233.3330078125,,,
20.9099998474121,11083.3330078125,,,
20.9200000762939,11066.6669921875,,,
20.9300003051758,10683.3330078125,,,
20.9400005340576,10700,,,
20.9500007629395,11350,,,
20.9599990844727,11500,,,
20.9699993133545,11200,,,
20.9799995422363,11133.3330078125,,,
20.9899997711182,11083.3330078125,,,
21,10800,,,
21.0100002288818,10200,,,
21.0200004577637,10500,,,
21.0300006866455,10700,,,
21.0400009155273,10933.3330078125,,,
21.0499992370605,11350,,,
21.0599994659424,11166.6669921875,,,
21.0699996948242,11066.6669921875,,,
21.0799999237061,11116.6669921875,,,
21.0900001525879,10433.3330078125,,,
21.1000003814697,10300,,,
21.1100006103516,10783.3330078125,,,
21.1200008392334,10883.3330078125,,,
21.1299991607666,10983.3330078125,,,
21.1399993896484,10533.3330078125,,,
21.1499996185303,10500,,,
21.1599998474121,10733.3330078125,,,
21.1700000762939,11116.6669921875,,,
21.1800003051758,10900,,,
21.1900005340576,10816.6669921875,,,
21.2000007629395,10716.6669921875,,,
21.2099990844727,10933.3330078125,,,
21.2199993133545,10716.6669921875,,,
21.2299995422363,10566.6669921875,,,
21.2399997711182,10916.6669921875,,,
21.25,10950,,,
21.2600002288818,10950,,,
21.2700004577637,11000,,,
21.2800006866455,10650,,,
21.2900009155273,10650,,,
21.2999992370605,10633.3330078125,,,
21.3099994659424,10416.6669921875,,,
21.3199996948242,10450,,,
21.3299999237061,10550,,,
21.3400001525879,10400,,,
21.3500003814697,10450,,,
21.3600006103516,10300,,,
21.3700008392334,10433.3330078125,,,
21.3799991607666,10433.3330078125,,,
21.3899993896484,10483.3330078125,,,
21.3999996185303,10866.6669921875,,,
21.4099998474121,10750,,,
21.4200000762939,10700,,,
21.4300003051758,10783.3330078125,,,
21.4400005340576,11050,,,
21.4500007629395,11016.6669921875,,,
21.4599990844727,10500,,,
21.4699993133545,10783.3330078125,,,
21.4799995422363,11300,,,
21.4899997711182,10533.3330078125,,,
21.5,10633.3330078125,,,
21.5100002288818,10483.3330078125,,,
21.5200004577637,10466.6669921875,,,
21.5300006866455,10850,,,
21.5400009155273,10566.6669921875,,,
21.5499992370605,11016.6669921875,,,
21.5599994659424,10966.6669921875,,,
21.5699996948242,10500,,,
21.5799999237061,10166.6669921875,,,
21.5900001525879,10150,,,
21.6000003814697,10616.6669921875,,,
21.6100006103516,10516.6669921875,,,
21.6200008392334,10000,,,
21.6299991607666,10150,,,
21.6399993896484,10850,,,
21.6499996185303,10516.6669921875,,,
21.6599998474121,10516.6669921875,,,
21.6700000762939,10933.3330078125,,,
21.6800003051758,10983.3330078125,,,
21.6900005340576,10333.3330078125,,,
21.7000007629395,10200,,,
21.7099990844727,10733.3330078125,,,
21.7199993133545,10516.6669921875,,,
21.7299995422363,10416.6669921875,,,
21.7399997711182,10316.6669921875,,,
21.75,10450,,,
21.7600002288818,10316.6669921875,,,
21.7700004577637,10066.6669921875,,,
21.7800006866455,10516.6669921875,,,
21.7900009155273,10350,,,
21.7999992370605,10333.3330078125,,,
21.8099994659424,10183.3330078125,,,
21.8199996948242,10683.3330078125,,,
21.8299999237061,10733.3330078125,,,
21.8400001525879,10683.3330078125,,,
21.8500003814697,10683.3330078125,,,
21.8600006103516,10750,,,
21.8700008392334,10933.3330078125,,,
21.8799991607666,10616.6669921875,,,
21.8899993896484,10800,,,
21.8999996185303,11033.3330078125,,,
21.9099998474121,10316.6669921875,,,
21.9200000762939,10416.6669921875,,,
21.9300003051758,10533.3330078125,,,
21.9400005340576,11150,,,
21.9500007629395,10883.3330078125,,,
21.9599990844727,10716.6669921875,,,
21.9699993133545,10650,,,
21.9799995422363,10633.3330078125,,,
21.9899997711182,10450,,,
22,10816.6669921875,,,
22.0100002288818,10350,,,
22.0200004577637,10283.3330078125,,,
22.0300006866455,10416.6669921875,,,
22.0400009155273,10416.6669921875,,,
22.0499992370605,10583.3330078125,,,
22.0599994659424,10866.6669921875,,,
22.0699996948242,10350,,,
22.0799999237061,10183.3330078125,,,
22.0900001525879,10266.6669921875,,,
22.1000003814697,10300,,,
22.1100006103516,9916.6669921875,,,
22.1200008392334,10250,,,
22.1299991607666,10633.3330078125,,,
22.1399993896484,9783.3330078125,,,
22.1499996185303,10150,,,
22.1599998474121,10333.3330078125,,,
22.1700000762939,10066.6669921875,,,
22.1800003051758,10633.3330078125,,,
22.1900005340576,10433.3330078125,,,
22.2000007629395,10200,,,
22.2099990844727,9900,,,
22.2199993133545,10200,,,
22.2299995422363,10300,,,
22.2399997711182,10566.6669921875,,,
22.25,10683.3330078125,,,
22.2600002288818,10150,,,
22.2700004577637,10833.3330078125,,,
22.2800006866455,10766.6669921875,,,
22.2900009155273,10050,,,
22.2999992370605,10116.6669921875,,,
22.3099994659424,10866.6669921875,,,
22.3199996948242,10833.3330078125,,,
22.3299999237061,9866.6669921875,,,
22.3400001525879,10050,,,
22.3500003814697,9916.6669921875,,,
22.3600006103516,9833.3330078125,,,
22.3700008392334,10283.3330078125,,,
22.3799991607666,10550,,,
22.3899993896484,10233.3330078125,,,
22.3999996185303,10566.6669921875,,,
22.4099998474121,10100,,,
22.4200000762939,9716.6669921875,,,
22.4300003051758,9933.3330078125,,,
22.4400005340576,9733.3330078125,,,
22.4500007629395,9883.3330078125,,,
22.4599990844727,10150,,,
22.4699993133545,9900,,,
22.4799995422363,9950,,,
22.4899997711182,9816.6669921875,,,
22.5,9650,,,
22.5100002288818,9300,,,
22.5200004577637,10050,,,
22.5300006866455,9933.3330078125,,,
22.5400009155273,10283.3330078125,,,
22.5499992370605,11133.3330078125,,,
22.5599994659424,10583.3330078125,,,
22.5699996948242,10433.3330078125,,,
22.5799999237061,10083.3330078125,,,
22.5900001525879,10216.6669921875,,,
22.6000003814697,9816.6669921875,,,
22.6100006103516,9500,,,
22.6200008392334,9783.3330078125,,,
22.6299991607666,9783.3330078125,,,
22.6399993896484,9666.6669921875,,,
22.6499996185303,9583.3330078125,,,
22.6599998474121,9683.3330078125,,,
22.6700000762939,9900,,,
22.6800003051758,9616.6669921875,,,
22.6900005340576,9716.6669921875,,,
22.7000007629395,10050,,,
22.7099990844727,10783.3330078125,,,
22.7199993133545,10233.3330078125,,,
22.7299995422363,10266.6669921875,,,
22.7399997711182,9500,,,
22.75,9466.6669921875,,,
22.7600002288818,10200,,,
22.7700004577637,10033.3330078125,,,
22.7800006866455,9850,,,
22.7900009155273,10166.6669921875,,,
22.7999992370605,9950,,,
22.8099994659424,10200,,,
22.8199996948242,9600,,,
22.8299999237061,9600,,,
22.8400001525879,9650,,,
22.8500003814697,9583.3330078125,,,
22.8600006103516,9900,,,
22.8700008392334,10100,,,
22.8799991607666,10016.6669921875,,,
22.8899993896484,9616.6669921875,,,
22.8999996185303,10050,,,
22.9099998474121,9883.3330078125,,,
22.9200000762939,10150,,,
22.9300003051758,10250,,,
22.9400005340576,9800,,,
22.9500007629395,9583.3330078125,,,
22.9599990844727,9466.6669921875,,,
22.9699993133545,9366.6669921875,,,
22.9799995422363,10166.6669921875,,,
22.9899997711182,10383.3330078125,,,
23,9966.6669921875,,,
23.0100002288818,9350,,,
23.0200004577637,9683.3330078125,,,
23.0300006866455,9733.3330078125,,,
23.0400009155273,9650,,,
23.0499992370605,9650,,,
23.0599994659424,9466.6669921875,,,
23.0699996948242,9100,,,
23.0799999237061,9850,,,
23.0900001525879,10133.3330078125,,,
23.1000003814697,9416.6669921875,,,
23.1100006103516,9400,,,
23.1200008392334,9550,,,
23.1299991607666,9450,,,
23.1399993896484,9433.3330078125,,,
23.1499996185303,9933.3330078125,,,
23.1599998474121,9483.3330078125,,,
23.1700000762939,9483.3330078125,,,
23.1800003051758,9283.3330078125,,,
23.1900005340576,9333.3330078125,,,
23.2000007629395,9766.6669921875,,,
23.2099990844727,9816.6669921875,,,
23.2199993133545,9916.6669921875,,,
23.2299995422363,9900,,,
23.2399997711182,9783.3330078125,,,
23.25,9050,,,
23.2600002288818,9466.6669921875,,,
23.2700004577637,9666.6669921875,,,
23.2800006866455,9633.3330078125,,,
23.2900009155273,9616.6669921875,,,
23.2999992370605,9850,,,
23.3099994659424,9850,,,
23.3199996948242,9500,,,
23.3299999237061,9733.3330078125,,,
23.3400001525879,9550,,,
23.3500003814697,10016.6669921875,,,
23.3600006103516,9616.6669921875,,,
23.3700008392334,9650,,,
23.3799991607666,9533.3330078125,,,
23.3899993896484,9850,,,
23.3999996185303,9550,,,
23.4099998474121,9950,,,
23.4200000762939,9700,,,
23.4300003051758,9583.3330078125,,,
23.4400005340576,9683.3330078125,,,
23.4500007629395,9800,,,
23.4599990844727,9450,,,
23.4699993133545,9500,,,
23.4799995422363,9566.6669921875,,,
23.4899997711182,9616.6669921875,,,
23.5,9350,,,
23.5100002288818,9183.3330078125,,,
23.5200004577637,9250,,,
23.5300006866455,9433.3330078125,,,
23.5400009155273,9566.6669921875,,,
23.5499992370605,9733.3330078125,,,
23.5599994659424,10066.6669921875,,,
23.5699996948242,10116.6669921875,,,
23.5799999237061,10100,,,
23.5900001525879,10066.6669921875,,,
23.6000003814697,9333.3330078125,,,
23.6100006103516,9666.6669921875,,,
23.6200008392334,9850,,,
23.6299991607666,9950,,,
23.6399993896484,10083.3330078125,,,
23.6499996185303,9466.6669921875,,,
23.6599998474121,9266.6669921875,,,
23.6700000762939,9566.6669921875,,,
23.6800003051758,10316.6669921875,,,
23.6900005340576,10333.3330078125,,,
23.7000007629395,9716.6669921875,,,
23.7099990844727,9533.3330078125,,,
23.7199993133545,10083.3330078125,,,
23.7299995422363,9766.6669921875,,,
23.7399997711182,9766.6669921875,,,
23.75,10083.3330078125,,,
23.7600002288818,10533.3330078125,,,
23.7700004577637,10266.6669921875,,,
23.7800006866455,10300,,,
23.7900009155273,10233.3330078125,,,
23.7999992370605,10150,,,
23.8099994659424,10200,,,
23.8199996948242,10366.6669921875,,,
23.8299999237061,10466.6669921875,,,
23.8400001525879,9983.3330078125,,,
23.8500003814697,10250,,,
23.8600006103516,10583.3330078125,,,
23.8700008392334,10200,,,
23.8799991607666,10150,,,
23.8899993896484,10383.3330078125,,,
23.8999996185303,10183.3330078125,,,
23.9099998474121,9800,,,
23.9200000762939,9833.3330078125,,,
23.9300003051758,9666.6669921875,,,
23.9400005340576,10000,,,
23.9500007629395,10116.6669921875,,,
23.9599990844727,9916.6669921875,,,
23.9699993133545,9833.3330078125,,,
23.9799995422363,10433.3330078125,,,
23.9899997711182,10183.3330078125,,,
24,9766.6669921875,,,
24.0100002288818,10083.3330078125,,,
24.0200004577637,9783.3330078125,,,
24.0300006866455,9350,,,
24.0400009155273,9316.6669921875,,,
24.0499992370605,9366.6669921875,,,
24.0599994659424,9516.6669921875,,,
24.0699996948242,9733.3330078125,,,
24.0799999237061,9433.3330078125,,,
24.0900001525879,9250,,,
24.1000003814697,9183.3330078125,,,
24.1100006103516,9233.3330078125,,,
24.1200008392334,9233.3330078125,,,
24.1299991607666,9433.3330078125,,,
24.1399993896484,9550,,,
24.1499996185303,9566.6669921875,,,
24.1599998474121,9716.6669921875,,,
24.1700000762939,9733.3330078125,,,
24.1800003051758,9416.6669921875,,,
24.1900005340576,9483.3330078125,,,
24.2000007629395,9466.6669921875,,,
24.2099990844727,9633.3330078125,,,
24.2199993133545,9400,,,
24.2299995422363,9883.3330078125,,,
24.2399997711182,9516.6669921875,,,
24.25,9766.6669921875,,,
24.2600002288818,9600,,,
24.2700004577637,9533.3330078125,,,
24.2800006866455,9283.3330078125,,,
24.2900009155273,9233.3330078125,,,
24.2999992370605,9800,,,
24.3099994659424,9750,,,
24.3199996948242,9500,,,
24.3299999237061,9233.3330078125,,,
24.3400001525879,9283.3330078125,,,
24.3500003814697,9350,,,
24.3600006103516,9250,,,
24.3700008392334,9266.6669921875,,,
24.3799991607666,9566.6669921875,,,
24.3899993896484,9283.3330078125,,,
24.3999996185303,9316.6669921875,,,
24.4099998474121,9700,,,
24.4200000762939,9466.6669921875,,,
24.4300003051758,9516.6669921875,,,
24.4400005340576,9250,,,
24.4500007629395,9366.6669921875,,,
24.4599990844727,9650,,,
24.4699993133545,9733.3330078125,,,
24.4799995422363,10083.3330078125,,,
24.4899997711182,9633.3330078125,,,
24.5,9766.6669921875,,,
24.5100002288818,9133.3330078125,,,
24.5200004577637,8933.3330078125,,,
24.5300006866455,9166.6669921875,,,
24.5400009155273,8916.6669921875,,,
24.5499992370605,9633.3330078125,,,
24.5599994659424,9850,,,
24.5699996948242,9666.6669921875,,,
24.5799999237061,9300,,,
24.5900001525879,9100,,,
24.6000003814697,9416.6669921875,,,
24.6100006103516,9750,,,
24.6200008392334,9583.3330078125,,,
24.6299991607666,9600,,,
24.6399993896484,9766.6669921875,,,
24.6499996185303,9983.3330078125,,,
24.6599998474121,9100,,,
24.6700000762939,8583.3330078125,,,
24.6800003051758,9100,,,
24.6900005340576,8983.3330078125,,,
24.7000007629395,9300,,,
24.7099990844727,9266.6669921875,,,
24.7199993133545,9600,,,
24.7299995422363,9466.6669921875,,,
24.7399997711182,9250,,,
24.75,9033.3330078125,,,
24.7600002288818,9466.6669921875,,,
24.7700004577637,9016.6669921875,,,
24.7800006866455,8766.6669921875,,,
24.7900009155273,9783.3330078125,,,
24.7999992370605,9900,,,
24.8099994659424,9633.3330078125,,,
24.8199996948242,9733.3330078125,,,
24.8299999237061,9900,,,
24.8400001525879,9900,,,
24.8500003814697,9683.3330078125,,,
24.8600006103516,9816.6669921875,,,
24.8700008392334,9666.6669921875,,,
24.8799991607666,9750,,,
24.8899993896484,9383.3330078125,,,
24.8999996185303,9216.6669921875,,,
24.9099998474121,9616.6669921875,,,
24.9200000762939,10050,,,
24.9300003051758,9750,,,
24.9400005340576,9433.3330078125,,,
24.9500007629395,9366.6669921875,,,
24.9599990844727,9516.6669921875,,,
24.9699993133545,9950,,,
24.9799995422363,9766.6669921875,,,
24.9899997711182,9266.6669921875,,,
25,9466.6669921875,,,
25.0100002288818,9733.3330078125,,,
25.0200004577637,9850,,,
25.0300006866455,10016.6669921875,,,
25.0400009155273,9850,,,
25.0499992370605,10050,,,
25.0599994659424,10050,,,
25.0699996948242,10833.3330078125,,,
25.0799999237061,10783.3330078125,,,
25.0900001525879,11700,,,
25.1000003814697,11933.3330078125,,,
25.1100006103516,13183.3330078125,,,
25.1200008392334,14066.6669921875,,,
25.1299991607666,14066.6669921875,,,
25.1399993896484,15366.6669921875,,,
25.1499996185303,17000,,,
25.1599998474121,18133.333984375,,,
25.1700000762939,18716.666015625,,,
25.1800003051758,19200,,,
25.1900005340576,20283.333984375,,,
25.2000007629395,20283.333984375,,,
25.2099990844727,21250,,,
25.2199993133545,22200,,,
25.2299995422363,22766.666015625,,,
25.2399997711182,22700,,,
25.25,22350,,,
25.2600002288818,22633.333984375,,,
25.2700004577637,21516.666015625,,,
25.2800006866455,19683.333984375,,,
25.2900009155273,18766.666015625,,,
25.2999992370605,17583.333984375,,,
25.3099994659424,16683.333984375,,,
25.3199996948242,14600,,,
25.3299999237061,13916.6669921875,,,
25.3400001525879,13150,,,
25.3500003814697,12200,,,
25.3600006103516,12050,,,
25.3700008392334,11333.3330078125,,,
25.3799991607666,10900,,,
25.3899993896484,10983.3330078125,,,
25.3999996185303,10583.3330078125,,,
25.4099998474121,10000,,,
25.4200000762939,10500,,,
25.4300003051758,10566.6669921875,,,
25.4400005340576,10233.3330078125,,,
25.4500007629395,10183.3330078125,,,
25.4599990844727,10533.3330078125,,,
25.4699993133545,10400,,,
25.4799995422363,9800,,,
25.4899997711182,9633.3330078125,,,
25.5,9966.6669921875,,,
25.5100002288818,10650,,,
25.5200004577637,10550,,,
25.5300006866455,10016.6669921875,,,
25.5400009155273,9883.3330078125,,,
25.5499992370605,9733.3330078125,,,
25.5599994659424,10533.3330078125,,,
25.5699996948242,10766.6669921875,,,
25.5799999237061,10383.3330078125,,,
25.5900001525879,9616.6669921875,,,
25.6000003814697,9266.6669921875,,,
25.6100006103516,9683.3330078125,,,
25.6200008392334,10200,,,
25.6299991607666,10650,,,
25.6399993896484,10500,,,
25.6499996185303,10050,,,
25.6599998474121,9783.3330078125,,,
25.6700000762939,10283.3330078125,,,
25.6800003051758,10533.3330078125,,,
25.6900005340576,11016.6669921875,,,
25.7000007629395,10766.6669921875,,,
25.7099990844727,10116.6669921875,,,
25.7199993133545,10133.3330078125,,,
25.7299995422363,10600,,,
25.7399997711182,10833.3330078125,,,
25.75,10200,,,
25.7600002288818,9850,,,
25.7700004577637,10450,,,
25.7800006866455,10650,,,
25.7900009155273,10883.3330078125,,,
25.7999992370605,10883.3330078125,,,
25.8099994659424,10833.3330078125,,,
25.8199996948242,10500,,,
25.8299999237061,9966.6669921875,,,
25.8400001525879,10350,,,
25.8500003814697,10150,,,
25.8600006103516,10900,,,
25.8700008392334,10900,,,
25.8799991607666,10866.6669921875,,,
25.8899993896484,11250,,,
25.8999996185303,11016.6669921875,,,
25.9099998474121,10816.6669921875,,,
25.9200000762939,10833.3330078125,,,
25.9300003051758,10883.3330078125,,,
25.9400005340576,10783.3330078125,,,
25.9500007629395,10783.3330078125,,,
25.9599990844727,11416.6669921875,,,
25.9699993133545,10916.6669921875,,,
25.9799995422363,11633.3330078125,,,
25.9899997711182,11533.3330078125,,,
26,10466.6669921875,,,
26.0100002288818,11133.3330078125,,,
26.0200004577637,11716.6669921875,,,
26.0300006866455,11800,,,
26.0400009155273,12233.3330078125,,,
26.0499992370605,11600,,,
26.0599994659424,11450,,,
26.0699996948242,11416.6669921875,,,
26.0799999237061,11500,,,
26.0900001525879,11816.6669921875,,,
26.1000003814697,11800,,,
26.1100006103516,11516.6669921875,,,
26.1200008392334,11816.6669921875,,,
26.1299991607666,12250,,,
26.1399993896484,11833.3330078125,,,
26.1499996185303,11666.6669921875,,,
26.1599998474121,11966.6669921875,,,
26.1700000762939,11833.3330078125,,,
26.1800003051758,12000,,,
26.1900005340576,12283.3330078125,,,
26.2000007629395,12550,,,
